"tip.label","species","mean_ED","median_ED","sd_ED","mean_rank","median_rank","top20_count","top20_frequency","mean_EH_66","median_EH_66","sd_EH_66","mean_rank_66","median_rank_66","top20_count_66","top20_frequency_66","mean_EH_145","median_EH_145","sd_EH_145","mean_rank_145","median_rank_145","top20_count_145","top20_frequency_145"
"Neotrygon_ningalooensis","Neotrygon ningalooensis",44.7196762112116,48.260549581095,12.7126535966824,284.89,199.5,0,0,4.59105908231195,4.55417961723449,1.57885912527162,315.85,311.5,0,0,0.309309177745869,0.303657996339518,0.0729599958558848,687.56,700.5,0,0
"Sinobatis_borneensis","Sinobatis borneensis",45.8834069954601,41.3619877563914,18.3919880577264,285.85,286.5,3,0.03,8.52049638469592,7.57637583429792,4.17053391027652,162.28,159.5,2,0.02,1.0194255970593,0.796056651076422,0.667315602731821,281.39,288.5,0,0
"Rhinobatos_horkelii","Rhinobatos horkelii",46.5627948012501,43.4152123342181,19.8343271536611,287.17,276,0,0,8.21491051751453,7.9411086129171,4.38621172546927,180.86,191.5,0,0,1.65933063150872,1.59333177189251,0.85608765178593,159.81,145,0,0
"Triakis_scyllium","Triakis scyllium",42.8583107328931,41.5397677661283,12.4601013638227,287.19,280,0,0,5.21239010889145,5.65942064566187,2.72673919604489,350.73,268,0,0,0.349270008026643,0.341908835462921,0.132670362281131,629.43,578,0,0
"Rhinobatos_percellens","Rhinobatos percellens",48.2533900636272,43.572887952671,22.3855404775818,287.5,258,0,0,8.8188157588806,7.93837278576455,5.09226227534654,171.92,187,0,0,1.73482613039744,1.62669714159459,0.973560659077646,155.32,149.5,0,0
"Sphyrna_lewini","Sphyrna lewini",40.3208163520515,40.9862197695387,5.56252667473155,288.89,293.5,0,0,1.88758857946027,1.92767668798746,0.99891898585364,742.49,744.5,0,0,0.280129249057146,0.281048982666878,0.0792031098226458,829.27,826,0,0
"Deania_quadrispinosa","Deania quadrispinosa",43.4203789537171,48.5500289654495,13.8222230455353,290.61,214,0,0,9.01865608155083,10.4944881603548,3.96565523467744,164.79,114,0,0,1.70333524962997,1.78151180673654,0.895018704248428,151.43,112,0,0
"Sinobatis_bulbicauda","Sinobatis bulbicauda",44.9676141041555,41.9758681425946,17.3021676711911,291.18,264,2,0.02,8.40270892125692,8.05279195141311,4.00392239340399,162.72,150,1,0.01,1.02042070189742,0.843348045416016,0.702700741488579,281.67,288.5,0,0
"Deania_profundorum","Deania profundorum",43.4203789537171,48.5500289654495,13.8222230455353,291.61,215,0,0,9.0142692920185,10.4662659053828,3.95663607127065,164.77,114.5,0,0,1.70150169787945,1.77488269417083,0.894064481281644,151.76,112,0,0
"Gymnura_natalensis","Gymnura natalensis",44.530087892121,41.4041147505067,15.4926354321854,292.4,252,0,0,6.28821532476356,5.55993683768183,2.96955488604847,230.94,241.5,0,0,0.424012578923119,0.404809932547508,0.17968719363991,512.5,507.5,0,0
"Trygonoptera_galba","Trygonoptera galba",42.3190362676819,40.353174677465,12.6660861737827,294.27,283.5,1,0.01,6.02556279487021,5.83041904565899,2.25004984629752,227.69,242.5,0,0,0.432239079085295,0.40026585195095,0.210134049466257,497.24,510.5,0,0
"Neotrygon_annotata","Neotrygon annotata",44.1674785607472,43.5446657166905,14.9266277506703,294.5,247.5,0,0,4.66670830514733,4.60741520275789,1.91701707023236,321.07,308,0,0,0.310463254178585,0.302899728836414,0.0775359196207362,686.33,707.5,0,0
"Gymnura_altavela","Gymnura altavela",45.8683705191754,40.7902298138671,18.9520139216475,295.08,272.5,2,0.02,6.99287196512591,5.77286933861,3.84891945356463,209.53,210,0,0,0.434760726534581,0.40243828967063,0.230487202149431,507.63,504.5,0,0
"Glaucostegus_cemiculus","Glaucostegus cemiculus",43.1629227953249,41.0353675338093,14.6720260534352,295.26,283,0,0,7.31291238811513,7.5673915510636,3.0654325802821,193.75,195.5,0,0,1.53640538889482,1.48031896962727,0.73910938615915,165.54,153.5,0,0
"Pastinachus_stellurostris","Pastinachus stellurostris",39.8294351060691,40.0748865814145,4.72299639994967,295.39,311,0,0,4.54000681794176,4.52645702936534,1.32929764285438,309.22,317.5,0,0,0.317079404813682,0.305667401415665,0.0795535725068143,665.13,678.5,0,0
"Somniosus_longus","Somniosus longus",45.205368981541,42.4121697029849,22.2332922668375,296.04,303,3,0.03,8.84235530587889,8.5511266629005,5.33677992347507,158.69,157.5,3,0.03,1.66276031446169,1.582622345182,1.15209799359764,174.81,145,1,0.01
"Pastinachus_solocirostris","Pastinachus solocirostris",39.8294351060691,40.0748865814145,4.72299639994967,296.39,312,0,0,4.53680575295201,4.50602462802224,1.33750444698112,309.95,320,0,0,0.3169590335972,0.30825088375226,0.0790348349598385,665.41,680,0,0
"Zameus_squamulosus","Zameus squamulosus",41.4605123307789,41.873588025502,11.4716292975459,298.52,303,0,0,5.74978634019347,6.24349995915044,2.66575821460035,277.97,256.5,0,0,1.15919596090956,1.18252594964269,0.60991898406569,245.38,233,0,0
"Zameus_ichiharai","Zameus ichiharai",41.4605123307789,41.873588025502,11.4716292975459,299.52,304,0,0,5.75134129041715,6.26820930621632,2.66858773805383,278.15,258.5,0,0,1.15885699714865,1.1818660107242,0.608690946506512,245.35,235.5,0,0
"Sinobatis_caerulea","Sinobatis caerulea",44.6749631534551,39.6119773960034,19.4030559209487,300.47,286,3,0.03,8.22030388178929,7.49165730070373,4.34147612244202,168.84,164.5,1,0.01,1.02533327334075,0.779399081228513,0.791043016919732,284.09,288.5,1,0.01
"Scymnodon_ringens","Scymnodon ringens",41.389347424865,42.7026583206947,11.4159078198186,303.21,280,0,0,3.7867620096547,4.20715319255317,1.3460601890946,389.03,376,0,0,0.93104258303639,0.959125294677323,0.401946156681756,284.36,274.5,0,0
"Gymnura_hirundo","Gymnura hirundo",43.3733200915918,40.2106256554748,15.4709941071333,304.39,284.5,1,0.01,6.28571755216095,5.79838137038848,2.94386979203195,232.1,237.5,0,0,0.425756141054715,0.397541982978723,0.207011219995424,512.76,510,0,0
"Cruriraja_parcomaculata","Cruriraja parcomaculata",47.5673112156228,41.5033986270413,23.3238371136444,306.08,287,5,0.05,6.70673880100027,5.47424973101904,4.65615139676464,265.48,256.5,0,0,0.515898628130981,0.459315928810339,0.227645917470279,456.78,477.5,0,0
"Centrophorus_atromarginatus","Centrophorus atromarginatus",46.8684814641521,51.5112791114251,19.8275850678326,306.36,172.5,0,0,7.86209367065531,7.92114390529267,4.2890344593295,215.12,178.5,0,0,1.53277882519462,1.56545419519406,0.812133558926763,177.1,150,0,0
"Negaprion_acutidens","Negaprion acutidens",39.5114042787869,40.164244838105,6.9421469300967,307.14,297,0,0,1.29902325198109,1.19039813949378,0.649733038159493,879.97,898,0,0,0.265350433813539,0.267994906536445,0.070911323643967,886.3,885.5,0,0
"Negaprion_brevirostris","Negaprion brevirostris",39.5114042787869,40.164244838105,6.9421469300967,308.14,298,0,0,1.29908722509778,1.1895977867882,0.650807649100774,879.72,899,0,0,0.265234784574797,0.269222437663501,0.0706481978151595,886.66,888,0,0
"Mustelus_punctulatus","Mustelus punctulatus",43.4134632333961,38.6754123026146,15.5625049323267,309.75,253.5,0,0,2.3055335441337,2.20715244344108,1.35906737909742,655.14,651,0,0,0.308826652763364,0.307167184051547,0.101188597464596,729.51,694.5,0,0
"Gymnura_crooki","Gymnura crooki",42.2338296289328,38.9800167636529,14.681964941832,310.38,284,1,0.01,6.20752590606627,5.96746012071771,3.06735811130485,233.85,230.5,0,0,0.42653745961922,0.402444497928953,0.194667376677393,512.13,504,0,0
"Rhinobatos_glaucostigma","Rhinobatos glaucostigma",42.6107828972698,43.0644086299109,15.013594711822,311.67,283.5,0,0,7.3559948897445,7.40895261236114,3.34598194346324,199.36,201.5,0,0,1.58292975356964,1.53368161339499,0.789702970537123,166.9,154.5,0,0
"Pastinachus_atrus","Pastinachus atrus",39.3885437785077,38.3631489059991,6.00010355986773,313.8,310.5,0,0,4.45861536417129,4.4175164490444,1.27175567509589,314.19,320,0,0,0.31573370128055,0.30380147253513,0.0777540149820459,668.4,684,0,0
"Gymnura_bimaculata","Gymnura bimaculata",42.900822046306,40.021492532433,15.8758227855338,316.52,270.5,1,0.01,6.19795667068282,5.71209596940512,2.90071630869213,235.09,221.5,0,0,0.421012288320164,0.402223428066985,0.176603627216188,515.61,510.5,0,0
"Chimaera_fulva","Chimaera fulva",41.29601919148,42.0183097116468,10.9202428313819,317.78,251,0,0,3.04426225655734,2.99601710369727,0.503334933811682,459.15,464,0,0,1.14993061702065,1.1411415495127,0.118422682751337,208.11,230,0,0
"Gymnura_afuerae","Gymnura afuerae",41.5899094434807,39.6858539450186,13.2989498691964,319.92,280,0,0,5.9354568390314,5.53502886407058,2.4921167174622,241.19,232,0,0,0.424139930186719,0.397301711804373,0.190234413056173,513.05,510,0,0
"Cirrhigaleus_barbifer","Cirrhigaleus barbifer",42.6525000884649,47.9178403611316,14.8712293800187,320.44,210,0,0,6.72301664013279,7.4153088625477,3.54274798971891,276.72,187,0,0,0.943890849589472,0.889630579674521,0.535190584477403,297.56,290,0,0
"Cirrhigaleus_australis","Cirrhigaleus australis",42.6525000884649,47.9178403611316,14.8712293800187,321.44,211,0,0,6.72709087110495,7.50088243049639,3.5341647583679,276.51,186.5,0,0,0.945138444913751,0.889774039447424,0.535338496053673,297.33,291,0,0
"Rhinobatos_productus","Rhinobatos productus",41.7745616489266,40.7926914963573,14.626537250192,321.61,333.5,0,0,7.23189455548751,7.49906243108386,3.21885680613488,203.29,213.5,0,0,1.57023153847877,1.50547799463408,0.780397730020356,167.92,160.5,0,0
"Hongeo_koreana","Hongeo koreana",41.9653567932949,44.2902133006012,14.7352616597738,323.87,225.5,0,0,0.843539740417914,0.63594336326283,1.22440694012581,1089.03,1124,0,0,0.204094859338869,0.201077866175821,0.0513022465462899,1116.28,1129,0,0
"Carcharhinus_signatus","Carcharhinus signatus",41.51908501531,41.7020630976256,13.5940342788345,325.84,243,0,0,1.03134672514356,1.04248893344361,0.38769331140596,931.2,931,0,0,0.257773962396575,0.261658153681173,0.0670741942190487,918.05,912.5,0,0
"Centrophorus_zeehaani","Centrophorus zeehaani",45.0643881983549,47.4624190502009,19.3431233067974,326.2,231.5,0,0,7.71197809252328,7.63043131119413,4.21157534089576,219.07,183,0,0,1.52378163161941,1.50615011517368,0.815697213660854,178.52,151,0,0
"Aculeola_nigra","Aculeola nigra",38.2178389005712,40.6202432646814,8.06922345698952,331.58,320.5,0,0,5.51320615446511,6.22566916679559,2.70921409787391,318.18,246.5,0,0,0.820652633402701,0.79801018168423,0.407619354175063,317.48,320,0,0
"Poroderma_pantherinum","Poroderma pantherinum",38.6825646044611,38.3245573512762,9.0384268797679,332.14,346.5,0,0,6.94270475379708,7.35684681222164,3.20064451816243,222.71,213.5,0,0,1.17510517522471,1.1939353331757,0.588248534290675,244.73,236,0,0
"Chimaera_monstrosa","Chimaera monstrosa",39.5607318240334,39.7517994776981,9.53913021720613,332.91,276,0,0,3.03478186708954,3.04879938754496,0.487911711774929,459.57,462,0,0,1.147106807033,1.15747927578093,0.114434519394027,208.74,231.5,0,0
"Poroderma_africanum","Poroderma africanum",38.6825646044611,38.3245573512762,9.0384268797679,333.14,347.5,0,0,6.93911641647224,7.37251750751097,3.20024904902727,222.87,213.5,0,0,1.17300119912731,1.1905490087056,0.586690908892527,245.16,237,0,0
"Cruriraja_poeyi","Cruriraja poeyi",43.6236750256983,40.7955680809782,18.7741766815541,333.98,343.5,3,0.03,6.11175160346062,4.87225175059033,3.77943097941206,281.24,274,0,0,0.536146722591314,0.44732767490758,0.298047319415903,452.4,475.5,0,0
"Cruriraja_rugosa","Cruriraja rugosa",41.8719857218951,38.904406119807,14.8894935705162,338.8,278.5,1,0.01,5.70177747666995,5.12604847467518,3.17611551521708,287.73,273,0,0,0.522715060857127,0.456293693400334,0.242710736792288,451.47,475,0,0
"Acroteriobatus_leucospilus","Acroteriobatus leucospilus",42.4685782109762,38.1987147411457,18.6305182013208,343.19,322.5,1,0.01,6.98753402637837,6.47570935512548,4.26698405963202,237.18,241.5,1,0.01,1.41067652768466,1.33428681179066,0.699567375240954,195.53,206.5,0,0
"Cruriraja_cadenati","Cruriraja cadenati",42.8848866369977,38.6840122952815,19.0823177848743,343.71,323.5,2,0.02,5.95868904843575,5.159889661985,3.98612636926347,286.97,281.5,1,0.01,0.539181483756284,0.459494567990179,0.301654981876351,449.52,474,0,0
"Holohalaelurus_regani","Holohalaelurus regani",41.0360742869991,36.304701986211,16.5409356151493,345.88,343,3,0.03,6.61156551233682,6.18555792694409,3.48788325037762,226.14,238,0,0,0.47891022403699,0.422010682016487,0.283089906166197,510.46,492.5,0,0
"Atlantoraja_castelnaui","Atlantoraja castelnaui",37.1708593110439,36.9254888295197,5.35039564997771,346.67,347,0,0,1.68489224539184,1.2111352273443,1.33180084119669,792.33,848,0,0,0.290985509967493,0.270891168462776,0.0961070282552255,787.55,784.5,0,0
"Cruriraja_durbanensis","Cruriraja durbanensis",43.7237525560309,37.1374125602235,20.540112514626,348.9,334,2,0.02,6.15039523468828,4.94432591594633,3.92761970659724,281.7,286.5,1,0.01,0.523725074461475,0.472100815962437,0.233778154084459,453.25,475,0,0
"Rhinobatos_prahli","Rhinobatos prahli",42.8612084839367,38.4873684084094,20.2062833369333,348.93,322,2,0.02,7.4742831323458,6.71432534313814,4.79767316076993,224.39,224.5,2,0.02,1.455649519068,1.4030622894831,0.752309681121898,188.08,192.5,0,0
"Deania_hystricosa","Deania hystricosa",39.5112872671431,43.9927914852351,12.6018861536295,349.64,269,0,0,8.54939561224448,9.87553581785621,3.6951516539302,176.58,126.5,0,0,1.64787051966601,1.72686564669144,0.850626112705212,157.05,118,0,0
"Narcine_timlei","Narcine timlei",44.1917449050919,39.1983448911056,20.746580147465,349.81,332,3,0.03,7.15506716829799,5.30104362646557,4.14077904906262,234.05,225,2,0.02,1.03499598878019,1.01467455692351,0.251084693945371,239.81,262.5,0,0
"Gymnura_tentaculata","Gymnura tentaculata",40.4257010378457,37.5425687347803,15.3405071141592,349.94,329,1,0.01,5.8183024867536,5.18158780488838,2.83503784160918,251.17,254,0,0,0.419064298945812,0.39381921073267,0.172983236412287,517.15,508.5,0,0
"Trygonoptera_imitata","Trygonoptera imitata",36.7309490076015,37.2562228590825,5.00764941411659,350.32,353,0,0,5.49833337094467,5.49593438238431,1.26019401892149,244.56,263,0,0,0.424933347327403,0.398001420007933,0.179820786384915,501.65,511.5,0,0
"Deania_calcea","Deania calcea",39.5112872671431,43.9927914852351,12.6018861536295,350.64,270,0,0,8.55553040827126,9.88229788533486,3.69479735374471,176.36,126.5,0,0,1.64702339609265,1.72139036007292,0.850533625794547,157.18,117.5,0,0
"Trygonoptera_mucosa","Trygonoptera mucosa",36.697378671167,37.2562228590825,5.0713645659637,351.76,354,0,0,5.49339954237579,5.49582307950565,1.26255968765451,245.02,264.5,0,0,0.424905052800187,0.398764155373071,0.180596715277928,502.06,510,0,0
"Rioraja_agassizii","Rioraja agassizii",38.0827629778437,39.0898047982421,8.59387027459127,352.44,314,0,0,1.74007522050006,1.24059871367996,1.43159572741173,785.06,846.5,0,0,0.291426711193316,0.272317426564002,0.097726963003229,789.79,787,0,0
"Rhinobatos_planiceps","Rhinobatos planiceps",42.8502176360571,40.1137442647484,19.2791315434291,353.18,306,3,0.03,7.08313196800542,6.7290671718602,4.00237024308752,229.35,233.5,0,0,1.40254519583286,1.3666256169654,0.652244962141927,192.34,202.5,0,0
"Acroteriobatus_annulatus","Acroteriobatus annulatus",42.0310694287633,37.46407437794,18.5988281867906,353.81,328,0,0,6.8599837258334,6.30563581814476,4.08107107290231,240.57,258.5,0,0,1.34791120483522,1.344405854734,0.663487159264981,203.14,208.5,0,0
"Squatina_armata","Squatina armata",38.0719063738552,41.1206554998507,10.6595958037408,354.53,318.5,0,0,3.99406644616492,3.86048163754535,1.29135413914067,363.12,362,0,0,1.23709258193762,1.26261398250687,0.40860347755156,202.01,208,0,0
"Rhinobatos_leucorhynchus","Rhinobatos leucorhynchus",44.2476950021073,40.5411607168155,22.7808057094468,354.95,329.5,2,0.02,7.56858440100054,6.86618588796549,5.06151539773219,223.51,226,2,0.02,1.45089725068501,1.37667319549399,0.745422204767495,191.12,198,0,0
"Myliobatis_californicus","Myliobatis californicus",39.3360838981636,37.6740773881425,12.7240237526089,355.38,280,0,0,3.6313357228583,3.53239249776184,1.38136310843643,406.26,409.5,0,0,0.371065410699787,0.361054049332672,0.11349991843442,553.09,539,0,0
"Holohalaelurus_melanostigma","Holohalaelurus melanostigma",40.721667837142,37.5275754000103,17.2198814947379,355.69,372,1,0.01,6.67758024003857,6.17427033718586,3.79608945998583,227.79,242,0,0,0.481167572230961,0.419893077577117,0.29017044431001,509.64,493.5,0,0
"Triakis_acutipinna","Triakis acutipinna",39.4481678803481,38.038913579422,14.4041295935853,355.81,349,0,0,5.00239899914739,5.27387642423559,2.725724300847,362.44,279.5,0,0,0.348341099214491,0.342504382225254,0.132115575155215,631.27,581.5,0,0
"Rhinobatos_albomaculatus","Rhinobatos albomaculatus",40.7677328195413,36.5139886682378,16.8223210179472,358.37,366.5,1,0.01,6.84897102750038,6.39282328094317,3.99966640224286,237.77,245,1,0.01,1.40075145013387,1.3533436442773,0.680972111484861,195.26,212,0,0
"Holohalaelurus_punctatus","Holohalaelurus punctatus",39.4612276295584,37.3768103806598,14.2898139113188,358.48,357,0,0,6.40785329278506,6.64165628523298,3.00967052469509,232.37,247,0,0,0.472988796093534,0.426583310759633,0.259280664024085,513.24,491.5,0,0
"Irolita_waitii","Irolita waitii",37.6204053841911,35.2176227026622,9.56485942442327,359.04,348.5,0,0,1.79788692205751,1.31786617601632,1.45811467806791,775.79,821,0,0,0.301749301412926,0.27547139182426,0.0979969855606883,753.99,745,0,0
"Acroteriobatus_zanzibarensis","Acroteriobatus zanzibarensis",42.4603227532654,38.4364557876868,21.9574292923401,359.43,340,2,0.02,7.36271446074088,6.61578488691304,5.10019708087189,227.77,236,2,0.02,1.45694464285159,1.37175175896577,0.851076000801352,191.88,199,0,0
"Squatina_australis","Squatina australis",37.0987994495907,39.5536914978298,8.7191526095005,359.88,345,0,0,4.14398137718026,4.04290423155976,1.42972949631651,350.32,351,0,0,1.25776244803233,1.30196433483138,0.429300642511369,196.33,203,0,0
"Apristurus_macrorhynchus","Apristurus macrorhynchus",40.6405512101546,39.067365879793,14.9855433895931,359.89,292,0,0,2.75635990731297,2.56236701280318,1.65664247264517,578.82,548,0,0,0.326229125995651,0.319459126492239,0.107832619047552,664.3,640.5,0,0
"Irolita_westraliensis","Irolita westraliensis",37.6204053841911,35.2176227026622,9.56485942442327,360.04,349.5,0,0,1.79716438630841,1.30947463684545,1.45907176938903,775.98,823,0,0,0.301537990546531,0.279750769876787,0.0973078565285467,752.57,745,0,0
"Benthobatis_moresbyi","Benthobatis moresbyi",39.9355048713932,36.4430310013326,16.4898297453997,362.05,356.5,1,0.01,5.83915942349928,4.85520471258025,3.24727563857621,262.36,261,1,0.01,0.914993076936942,0.813122339756105,0.523612249646802,274.89,304,0,0
"Acroteriobatus_ocellatus","Acroteriobatus ocellatus",41.6822671100539,38.2886978338111,19.2509685697818,362.44,353.5,1,0.01,7.06013882833961,6.04025439276263,4.43290622541338,231.37,237,1,0.01,1.41236062394586,1.3162697940754,0.751467640011319,196.58,213,0,0
"Triakis_maculata","Triakis maculata",38.6740827032158,37.5138564860751,13.6008680314691,362.75,365,0,0,4.96633160601638,5.26234339114172,2.73536957255225,364.5,284,0,0,0.348728791706103,0.341158251095029,0.133121157394915,631.25,579,0,0
"Apristurus_exsanguis","Apristurus exsanguis",40.6206640310907,39.0473441420979,15.477670476775,362.9,306,0,0,2.75510450257724,2.4876542013064,1.75379892774536,581.56,584,0,0,0.325523594791857,0.316512944454089,0.107641152819424,666.01,639,0,0
"Cruriraja_andamanica","Cruriraja andamanica",40.1988064847513,34.899148946037,15.8849944771108,363.26,328.5,1,0.01,5.55897389831676,4.6219256407956,3.37336779999106,302.41,300.5,0,0,0.5155058874511,0.473528644789587,0.227220049664266,456.97,480,0,0
"Glaucostegus_microphthalmus","Glaucostegus microphthalmus",40.8332261892195,36.836182465805,18.7087836564937,364.42,358,3,0.03,7.10683254224252,7.037032518925,4.12960788371159,214.32,222,3,0.03,1.47800555449336,1.41235565378547,0.744195629043163,177.33,170.5,0,0
"Somniosus_microcephalus","Somniosus microcephalus",36.663435161515,39.389862428254,8.94782492007554,367,338.5,0,0,7.2355745801506,8.11945142526102,2.47217213704674,187.69,178.5,0,0,1.46574893804147,1.4858228672765,0.792551810391303,190.48,156,0,0
"Myliobatis_goodei","Myliobatis goodei",41.4928898843592,33.7016179393852,18.9413873236453,367.77,355.5,0,0,4.31380633693629,3.5982195697707,2.87691868430484,377.25,400,0,0,0.378730458994907,0.361633453762657,0.145189318215464,547.69,538.5,0,0
"Diplobatis_colombiensis","Diplobatis colombiensis",38.7537423087921,35.4188532361048,13.3696184660093,369.02,367,1,0.01,5.78533017789997,5.60076302465406,2.13072394802487,249.92,265,0,0,0.836263100143829,0.805235409422917,0.162717690109226,283.96,312.5,0,0
"Scoliodon_macrorhynchos","Scoliodon macrorhynchos",35.4658186681303,35.915481882559,5.0361020650224,372.25,378.5,0,0,2.28259086960128,2.16906224531883,1.43689211318297,675.48,654,0,0,0.284799287793613,0.284630876057038,0.084345646275343,811.43,800.5,0,0
"Halaelurus_sellus","Halaelurus sellus",37.9826252292476,39.5301446441386,10.7631619538284,372.67,319.5,0,0,3.72008223564487,3.87769847740945,1.22895926070447,389.19,388,0,0,0.42447496120122,0.391172493862828,0.201878743059957,539.07,509,0,0
"Rhinobatos_sainsburyi","Rhinobatos sainsburyi",40.6559597640164,36.8743990553931,17.9025425686918,373.08,369,0,0,7.00241983162441,6.65349323845281,4.11041055358496,233.49,245.5,0,0,1.41851024118811,1.38433018142539,0.772583578667223,194.69,195.5,0,0
"Scoliodon_laticaudus","Scoliodon laticaudus",35.4658186681303,35.915481882559,5.0361020650224,373.25,379.5,0,0,2.28321616463436,2.16743449036644,1.4311988466854,674.73,656.5,0,0,0.285017620114924,0.285547522535749,0.0848050842071506,810.81,798.5,0,0
"Diplobatis_guamachensis","Diplobatis guamachensis",38.784444874693,35.7437299899733,13.3804930537984,373.61,399,1,0.01,5.77322136666962,5.61204653847869,1.86254244056391,250.7,261,0,0,0.835601129545923,0.816390832682441,0.159228213749412,284.02,312.5,0,0
"Centrophorus_westraliensis","Centrophorus westraliensis",41.2195115183007,40.2969957487056,18.6101270366604,373.79,333.5,0,0,7.21014196331646,7.53771804287316,3.77048537967806,230.86,205,0,0,1.45784907721426,1.4777876575083,0.758351670177544,187.66,167.5,0,0
"Centrophorus_tessellatus","Centrophorus tessellatus",40.670615285597,40.7547439251123,17.285724821958,373.99,324.5,1,0.01,6.8728241848007,7.21952895072545,3.36778721323111,238.65,206,0,0,1.4219566271533,1.4845198576418,0.693226825915552,189.35,166,0,0
"Benthobatis_marcida","Benthobatis marcida",38.4656160835566,34.2209822970224,13.6841315411762,376.52,376,1,0.01,5.63229770620132,4.89774672324466,2.53526067961649,267.05,268,0,0,0.91567370382502,0.807966627349104,0.599329790418017,276.31,301.5,0,0
"Acroteriobatus_salalah","Acroteriobatus salalah",38.9989531584284,35.7192218240196,15.0115665673211,376.57,377,1,0.01,6.47490623397652,6.02805671078539,3.6094815296692,245.53,249,0,0,1.38021158070132,1.33184795906494,0.705821557932169,199.73,210.5,0,0
"Proscyllium_magnificum","Proscyllium magnificum",38.5188257079303,36.9864991078624,13.9782659715399,377,354.5,0,0,6.24869072750381,6.38568483814464,3.11653877681347,264.82,248.5,0,0,0.594320545558218,0.521339334696052,0.410130331996565,480.01,476.5,0,0
"Diplobatis_pictus","Diplobatis pictus",38.0776481027881,35.8666361239,12.4291546621475,377.13,374,1,0.01,5.73199087488697,5.59793273261285,1.94905983151161,252.93,264.5,1,0.01,0.835810382996578,0.817379555031347,0.161027992162899,285.14,311,0,0
"Rhinobatos_rhinobatos","Rhinobatos rhinobatos",42.8336864341554,35.6413645297538,23.136434708336,377.33,396.5,4,0.04,7.23288071362365,6.19199194858078,5.33152402710074,247.53,267,3,0.03,1.36013800704457,1.31576101934803,0.691449240881817,205.64,219,0,0
"Holohalaelurus_grennian","Holohalaelurus grennian",37.7629197238977,35.6865957562322,13.1547357649637,378.93,398.5,1,0.01,6.22405205071493,6.19108339628875,2.98110162880999,237.27,245.5,0,0,0.473011404416264,0.422303300013588,0.279220804445408,513.35,493,0,0
"Apristurus_longicephalus","Apristurus longicephalus",38.3089005438457,39.2521224227143,12.4537302336678,379.03,328.5,0,0,2.32764563566245,2.2688166734643,1.19973431777873,634.2,640,0,0,0.31896229965611,0.312210235165476,0.100425473311738,681.66,663.5,0,0
"Acroteriobatus_blochii","Acroteriobatus blochii",40.9927817755962,37.2966456429564,19.3395469505713,379.42,372.5,1,0.01,6.86572968170943,5.94954108042726,4.23205851959674,237.02,247.5,1,0.01,1.42653909464159,1.36275126082151,0.771168848957911,195.98,209.5,0,0
"Centrophorus_lusitanicus","Centrophorus lusitanicus",40.6943777574046,39.5943536720687,19.7368345108155,379.57,323.5,2,0.02,7.24948927185774,7.38716207610726,4.57755305241362,236.09,211.5,2,0.02,1.44465187921701,1.45168433413952,0.755066061221066,189.79,166.5,0,0
"Rhinobatos_holcorhynchus","Rhinobatos holcorhynchus",40.5045455783894,36.5861902462342,18.5119739032273,380.22,361.5,0,0,6.97435033074343,5.89971698954561,4.60373741906976,241.65,260,0,0,1.43398630203808,1.31600108586407,0.836362701099283,198.76,211.5,0,0
"Benthobatis_kreffti","Benthobatis kreffti",38.1188728413715,34.2475349601936,13.3458929077225,380.87,376.5,0,0,5.69018498009545,5.0102481467329,2.84311942235882,266.97,264.5,0,0,0.925798478183192,0.803028177406126,0.663908102341636,274.71,302,0,0
"Rhinobatos_lionotus","Rhinobatos lionotus",40.042576783937,35.7591934266843,17.4915023540566,381.86,380.5,0,0,6.73060888603488,5.8545031866572,4.02517282250942,239.62,250,0,0,1.39710711348036,1.32659447178107,0.748402091305363,199.25,208.5,0,0
"Glaucostegus_granulatus","Glaucostegus granulatus",38.9546643931483,35.4151758841722,16.6194633516535,381.87,391,1,0.01,6.75670995007234,6.78138887308048,3.27979109891856,220.7,222.5,1,0.01,1.43946540330673,1.46723856263502,0.640116865951269,181.39,178,0,0
"Benthobatis_yangi","Benthobatis yangi",38.6243499581532,34.8023153744255,14.7875039955422,382.15,384.5,0,0,5.73372019414808,4.86557984040948,2.86812148362688,265.67,280,0,0,0.913865931392415,0.80979168549791,0.515811067347622,274.85,307,0,0
"Proscyllium_habereri","Proscyllium habereri",38.4883989927828,37.4497146831844,14.7723470411274,382.69,379,0,0,6.26865118718418,6.32524679267435,3.20865866989045,263.79,248,0,0,0.598138087879193,0.522802205278648,0.420346406234063,479.14,476.5,0,0
"Raja_velezi","Raja velezi",36.1640634207607,35.1364887826437,9.74277899419451,384.29,385,0,0,2.80919601063722,2.57646077796432,2.10408740488615,642.35,580.5,0,0,0.282076531446346,0.270381283575816,0.0977270502468589,837.32,860.5,0,0
"Myliobatis_australis","Myliobatis australis",39.0990035701941,33.4780600148931,15.3322408731434,384.3,345.5,0,0,3.82413491670237,3.40944896358261,1.75569910637405,398,408,0,0,0.373421382616131,0.360466809523269,0.117001754134937,550.72,539,0,0
"Raja_eglanteria","Raja eglanteria",36.1640634207607,35.1364887826437,9.74277899419451,385.29,386,0,0,2.80916472960969,2.55852340059699,2.10543677247388,642.42,582,0,0,0.282479059899155,0.270487675631232,0.0970013234388258,836.3,878,0,0
