"tip.label","mean_ED","median_ED","sd_ED","mean_rank","median_rank","top20_count","top20_frequency","species","length","trophic.level","max.depth","vertical.position","reproductive.guild","growth.ratio","shape.pc1","shape.pc2","top20_ED_100tree"
"Squatina_australis",37.0987994495907,39.5536914978298,8.7191526095005,359.88,345,0,0,"Squatina australis",0.75504025166635,-0.34047392241289,-0.328264389110952,"demersal","aplacental viviparous",0.571575484207212,0.151759806940492,0.0538238985540717,"Other species"
"Apristurus_macrorhynchus",40.6405512101546,39.067365879793,14.9855433895931,359.89,292,0,0,"Apristurus macrorhynchus",-0.36747076756963,0.0458236967420432,0.590375004644709,"bathydemersal","oviparous",-0.362974764424686,-0.908417533315938,-0.48523322740843,"Other species"
"Irolita_westraliensis",37.6204053841911,35.2176227026622,9.56485942442327,360.04,349.5,0,0,"Irolita westraliensis",NA,NA,NA,NA,NA,NA,NA,NA,"Other species"
"Benthobatis_moresbyi",39.9355048713932,36.4430310013326,16.4898297453997,362.05,356.5,1,0.01,"Benthobatis moresbyi",NA,NA,NA,NA,NA,NA,NA,NA,"Other species"
"Acroteriobatus_ocellatus",41.6822671100539,38.2886978338111,19.2509685697818,362.44,353.5,1,0.01,"Acroteriobatus ocellatus",NA,NA,NA,NA,NA,NA,NA,NA,"Other species"
"Triakis_maculata",38.6740827032158,37.5138564860751,13.6008680314691,362.75,365,0,0,"Triakis maculata",0.982544661605328,-1.89707707689491,0.000589523609583658,"demersal","aplacental viviparous",0.380818271899438,0.85559633877682,-0.280658404912214,"Other species"
"Apristurus_exsanguis",40.6206640310907,39.0473441420979,15.477670476775,362.9,306,0,0,"Apristurus exsanguis",0.0617729242155962,-0.0158186160825702,0.950184916683047,"bathydemersal","oviparous",-0.18182861015856,-0.883468939104665,-0.551992286471788,"Other species"
"Cruriraja_andamanica",40.1988064847513,34.899148946037,15.8849944771108,363.26,328.5,1,0.01,"Cruriraja andamanica",NA,NA,NA,NA,NA,NA,NA,NA,"Other species"
"Glaucostegus_microphthalmus",40.8332261892195,36.836182465805,18.7087836564937,364.42,358,3,0.03,"Glaucostegus microphthalmus",NA,NA,NA,NA,NA,NA,NA,NA,"Other species"
"Somniosus_microcephalus",36.663435161515,39.389862428254,8.94782492007554,367,338.5,0,0,"Somniosus microcephalus",2.32594056410828,0.603552790042962,1.70623253040252,"benthopelagic","aplacental viviparous",1.91071828588049,-0.1118523775297,-0.491655199748263,"Other species"
"Myliobatis_goodei",41.4928898843592,33.7016179393852,18.9413873236453,367.77,355.5,0,0,"Myliobatis goodei",NA,NA,NA,NA,NA,NA,NA,NA,"Other species"
"Diplobatis_colombiensis",38.7537423087921,35.4188532361048,13.3696184660093,369.02,367,1,0.01,"Diplobatis colombiensis",NA,NA,NA,NA,NA,NA,NA,NA,"Other species"
"Scoliodon_macrorhynchos",35.4658186681303,35.915481882559,5.0361020650224,372.25,378.5,0,0,"Scoliodon macrorhynchos",-0.182072847605498,-0.356852313594203,-1.211219682791,"demersal","viviparous",0.559269773376967,0.828360153280924,0.174587712095067,"Other species"
"Halaelurus_sellus",37.9826252292476,39.5301446441386,10.7631619538284,372.67,319.5,0,0,"Halaelurus sellus",-1.08228516445578,-0.8051566683448,-0.69677224361123,"demersal","oviparous",-0.1719615853803,0.621167804209325,0.507814611610499,"Other species"
"Rhinobatos_sainsburyi",40.6559597640164,36.8743990553931,17.9025425686918,373.08,369,0,0,"Rhinobatos sainsburyi",NA,NA,NA,NA,NA,NA,NA,NA,"Other species"
"Scoliodon_laticaudus",35.4658186681303,35.915481882559,5.0361020650224,373.25,379.5,0,0,"Scoliodon laticaudus",0.191635263856933,0.0115489830270567,-2.79449005430358,"demersal","viviparous",1.12802882339071,0.671582961021508,-0.783348062516794,"Other species"
"Diplobatis_guamachensis",38.784444874693,35.7437299899733,13.3804930537984,373.61,399,1,0.01,"Diplobatis guamachensis",NA,NA,NA,NA,NA,NA,NA,NA,"Other species"
"Centrophorus_westraliensis",41.2195115183007,40.2969957487056,18.6101270366604,373.79,333.5,0,0,"Centrophorus westraliensis",0.0632539938616322,0.413205865700679,0.561243205064146,"bathydemersal","viviparous",-0.702600518170186,0.190207983669334,0.59982849195159,"Other species"
"Centrophorus_tessellatus",40.670615285597,40.7547439251123,17.285724821958,373.99,324.5,1,0.01,"Centrophorus tessellatus",0.0348305999612912,0.0538509854634739,0.541140293427487,"benthopelagic","aplacental viviparous",-0.522757986230692,1.25843930503738,0.79455880379639,"Other species"
"Benthobatis_marcida",38.4656160835566,34.2209822970224,13.6841315411762,376.52,376,1,0.01,"Benthobatis marcida",NA,NA,NA,NA,NA,NA,NA,NA,"Other species"
"Acroteriobatus_salalah",38.9989531584284,35.7192218240196,15.0115665673211,376.57,377,1,0.01,"Acroteriobatus salalah",NA,NA,NA,NA,NA,NA,NA,NA,"Other species"
"Proscyllium_magnificum",38.5188257079303,36.9864991078624,13.9782659715399,377,354.5,0,0,"Proscyllium magnificum",-0.768228516480791,0.353357893115384,-0.804395000447007,"pelagic-oceanic","viviparous",-1.29122244425054,0.483530808949283,0.60417449975063,"Other species"
"Diplobatis_pictus",38.0776481027881,35.8666361239,12.4291546621475,377.13,374,1,0.01,"Diplobatis pictus",NA,NA,NA,NA,NA,NA,NA,NA,"Other species"
"Rhinobatos_rhinobatos",42.8336864341554,35.6413645297538,23.136434708336,377.33,396.5,4,0.04,"Rhinobatos rhinobatos",NA,NA,NA,NA,NA,NA,NA,NA,"Other species"
"Holohalaelurus_grennian",37.7629197238977,35.6865957562322,13.1547357649637,378.93,398.5,1,0.01,"Holohalaelurus grennian",-0.419290238945249,0.195644715548924,-0.361238040604301,"pelagic-oceanic","oviparous",-0.319356400285489,0.383440643548187,-0.0958202808618519,"Other species"
"Apristurus_longicephalus",38.3089005438457,39.2521224227143,12.4537302336678,379.03,328.5,0,0,"Apristurus longicephalus",-0.495717496203534,0.111979297186043,0.756861813574363,"bathydemersal","oviparous",-0.252120198303077,-0.803365342210535,-0.560665825207331,"Other species"
"Acroteriobatus_blochii",40.9927817755962,37.2966456429564,19.3395469505713,379.42,372.5,1,0.01,"Acroteriobatus blochii",NA,NA,NA,NA,NA,NA,NA,NA,"Other species"
"Centrophorus_lusitanicus",40.6943777574046,39.5943536720687,19.7368345108155,379.57,323.5,2,0.02,"Centrophorus lusitanicus",0.824059082808673,0.902263251355106,1.07774910029467,"bathydemersal","aplacental viviparous",0.136241243140017,-0.172420967601594,0.369230765960085,"Other species"
"Rhinobatos_holcorhynchus",40.5045455783894,36.5861902462342,18.5119739032273,380.22,361.5,0,0,"Rhinobatos holcorhynchus",NA,NA,NA,NA,NA,NA,NA,NA,"Other species"
"Benthobatis_kreffti",38.1188728413715,34.2475349601936,13.3458929077225,380.87,376.5,0,0,"Benthobatis kreffti",NA,NA,NA,NA,NA,NA,NA,NA,"Other species"
"Rhinobatos_lionotus",40.042576783937,35.7591934266843,17.4915023540566,381.86,380.5,0,0,"Rhinobatos lionotus",NA,NA,NA,NA,NA,NA,NA,NA,"Other species"
"Glaucostegus_granulatus",38.9546643931483,35.4151758841722,16.6194633516535,381.87,391,1,0.01,"Glaucostegus granulatus",NA,NA,NA,NA,NA,NA,NA,NA,"Other species"
"Benthobatis_yangi",38.6243499581532,34.8023153744255,14.7875039955422,382.15,384.5,0,0,"Benthobatis yangi",NA,NA,NA,NA,NA,NA,NA,NA,"Other species"
"Proscyllium_habereri",38.4883989927828,37.4497146831844,14.7723470411274,382.69,379,0,0,"Proscyllium habereri",-0.473476126958435,0.0692185322722199,-1.10614781234875,"demersal","oviparous",0.0546664623045914,0.607229533959976,0.668197996115892,"Other species"
"Raja_velezi",36.1640634207607,35.1364887826437,9.74277899419451,384.29,385,0,0,"Raja velezi",NA,NA,NA,NA,NA,NA,NA,NA,"Other species"
"Myliobatis_australis",39.0990035701941,33.4780600148931,15.3322408731434,384.3,345.5,0,0,"Myliobatis australis",NA,NA,NA,NA,NA,NA,NA,NA,"Other species"
"Raja_eglanteria",36.1640634207607,35.1364887826437,9.74277899419451,385.29,386,0,0,"Raja eglanteria",NA,NA,NA,NA,NA,NA,NA,NA,"Other species"
"Glaucostegus_obtusus",39.2559402074025,35.5250828758962,18.0291438744574,385.79,385.5,2,0.02,"Glaucostegus obtusus",NA,NA,NA,NA,NA,NA,NA,NA,"Other species"
"Chiloscyllium_arabicum",35.8598308594203,34.8530396591153,8.89538075696975,386.49,384,0,0,"Chiloscyllium arabicum",-0.1865210242292,-0.133861691814372,-1.10614781234875,"demersal","oviparous",1.16707572676294,0.440514001506737,0.139059548740645,"Other species"
"Proscyllium_venustum",37.7954976613334,36.5349748485553,13.3570912678345,386.78,375.5,0,0,"Proscyllium venustum",-0.495717496203534,-0.317348869714039,-1.10614781234875,"demersal","oviparous",0.440371224103902,-0.79767801747484,-0.0453029334773826,"Other species"
"Holohalaelurus_favus",37.4096874161973,34.6802727515274,12.9742534724709,386.91,402,0,0,"Holohalaelurus favus",-0.701270812425079,0.152608992783608,0.799308510732174,"pelagic-oceanic","oviparous",-0.472425248851102,-0.767532898255209,-0.790484900952319,"Other species"
"Centrophorus_seychellorum",40.4802903231392,40.218703666344,18.8582087624834,390.11,359,1,0.01,"Centrophorus seychellorum",-0.242007079446607,0.33202972258587,0.799308510732174,"bathydemersal","viviparous",-0.466622570387719,0.96441092447264,1.45084002775494,"Other species"
"Squatina_japonica",37.6971980003111,35.0596338648653,12.7585836578639,391.22,345.5,0,0,"Squatina japonica",1.12431484279729,-1.89707707689491,-0.15029013466575,"demersal","aplacental viviparous",0.912263976169507,0.412438449830721,-0.178091492097815,"Other species"
"Diplobatis_ommata",36.4445582649074,34.9658662252671,9.97917368473194,392.68,400.5,0,0,"Diplobatis ommata",NA,NA,NA,NA,NA,NA,NA,NA,"Other species"
"Chiloscyllium_burmensis",35.9713260985361,34.1824135657402,10.0837982065678,395.04,389.5,0,0,"Chiloscyllium burmensis",NA,NA,NA,NA,NA,NA,NA,NA,"Other species"
"Glaucostegus_spinosus",38.249899463344,36.9840189625451,17.2470375577531,395.67,382,1,0.01,"Glaucostegus spinosus",NA,NA,NA,NA,NA,NA,NA,NA,"Other species"
"Mobula_japanica",36.6627357313072,36.3685281107743,10.3684196953201,396.6,360.5,0,0,"Mobula japanica",NA,NA,NA,NA,NA,NA,NA,NA,"Other species"
"Rhinobatos_irvinei",41.8463414653913,36.1236714686484,25.6417781903918,398.35,360.5,4,0.04,"Rhinobatos irvinei",NA,NA,NA,NA,NA,NA,NA,NA,"Other species"
"Squatina_tergocellatoides",37.1507083900496,32.1156024288703,13.1673300219901,399.19,370,0,0,"Squatina tergocellatoides",-0.43006680750389,-0.873150382432447,-0.311006150832121,"demersal","aplacental viviparous",-1.45340217788979,0.529357445094426,0.444088829247327,"Other species"
"Dasyatis_say",36.3996448050179,35.7967209006278,10.9039136875479,399.5,361,0,0,"Dasyatis say",NA,NA,NA,NA,NA,NA,NA,NA,"Other species"
"Cruriraja_atlantis",38.1671222549444,34.0963405906741,16.3596661799271,399.87,393.5,1,0.01,"Cruriraja atlantis",NA,NA,NA,NA,NA,NA,NA,NA,"Other species"
"Himantura_granulata",36.0792900156372,33.9198439271242,9.31014055534418,400.92,409,0,0,"Himantura granulata",NA,NA,NA,NA,NA,NA,NA,NA,"Other species"
"Centrophorus_isodon",38.3416424070868,41.4622880344078,14.9905211831649,401.51,329,0,0,"Centrophorus isodon",0.295191901544862,0.189739412580779,0.583021545283748,"bathydemersal","aplacental viviparous",-0.544789395847711,1.09044620841939,0.119272586787241,"Other species"
"Eridacnis_barbouri",37.7293427534813,35.635659949087,15.7755322161311,402,415,1,0.01,"Eridacnis barbouri",1.12431484279729,-0.826675947104737,0.442823083183316,"bathydemersal","viviparous",3.16208129283527,0.63776610801451,-0.798979130899807,"Other species"
"Eridacnis_sinuans",37.1226593078286,36.1277902455093,13.9338832468411,402.07,402.5,0,0,"Eridacnis sinuans",-1.14620295819821,0.212179388818748,0.191927610952034,"bathydemersal","aplacental viviparous",-1.25600401857369,0.683319467152221,1.37362043435874,"Other species"
"Dasyatis_dipterura",36.028185642015,34.8137419055973,10.2960204727222,402.57,356,0,0,"Dasyatis dipterura",NA,NA,NA,NA,NA,NA,NA,NA,"Other species"
"Somniosus_pacificus",34.7537653915765,37.2101420789649,8.28724825375414,404.25,378,0,0,"Somniosus pacificus",2.16986301495159,0.0692185322722199,1.45365858719606,"benthopelagic","aplacental viviparous",1.67317857008614,-0.303549557301838,-0.407998720879545,"Other species"
"Etmopterus_pseudosqualiolus",36.6380787761126,33.0406514720376,12.0148988786532,404.3,282,0,0,"Etmopterus pseudosqualiolus",-0.933079392439463,0.147643864870462,0.92923369214112,"bathydemersal","viviparous",-0.946765999671464,0.144224849952777,1.32632394960339,"Other species"
"Somniosus_antarcticus",34.7451879832072,37.2101420789649,8.27790278029281,404.71,378.5,0,0,"Somniosus antarcticus",2.16676618457824,1.00904962264125,0.91496559443132,"benthopelagic","viviparous",1.90966997668208,-0.454181009156706,-0.392887667451354,"Other species"
"Orectolobus_ornatus",37.3011488642495,37.2909022860287,14.4491990252206,404.72,396,0,0,"Orectolobus ornatus",1.62428043608308,-0.370285490918501,-1.10614781234875,"reef-associated","aplacental viviparous",2.50351920156717,-1.76160704409523,-0.195962971649399,"Other species"
"Himantura_polylepis",35.8902168796982,33.942371282539,8.98837694743383,404.73,372,0,0,"Himantura polylepis",NA,NA,NA,NA,NA,NA,NA,NA,"Other species"
"Hydrolagus_alberti",36.7770473620306,34.9389060045387,12.8371602227294,406.58,382.5,0,0,"Hydrolagus alberti",NA,NA,NA,NA,NA,NA,NA,NA,"Other species"
"Glaucostegus_halavi",37.4113094562534,34.4026434123208,15.6014647001843,406.7,413.5,1,0.01,"Glaucostegus halavi",NA,NA,NA,NA,NA,NA,NA,NA,"Other species"
"Hydrolagus_africanus",35.2283694507436,34.6165231203761,7.74187973009898,407.11,372,0,0,"Hydrolagus africanus",NA,NA,NA,NA,NA,NA,NA,NA,"Other species"
"Eridacnis_radcliffei",36.37191634714,36.225412689546,12.490989925975,408.03,410,0,0,"Eridacnis radcliffei",-1.7569817173333,0.155498792595447,0.57871148779776,"bathydemersal","aplacental viviparous",-1.32297767772389,0.0706580242254527,1.15830186917741,"Other species"
"Hydrolagus_mitsukurii",35.218162372995,34.8478736595591,7.82195371653927,408.11,371,0,0,"Hydrolagus mitsukurii",NA,NA,NA,NA,NA,NA,NA,NA,"Other species"
"Etmopterus_sentosus",35.9425586596237,34.715437554648,11.0130601533705,409.12,372,0,0,"Etmopterus sentosus",-1.57016725633585,0.197967319265781,0.225709002057216,"bathydemersal","viviparous",0.107363075244613,-0.764510043396344,2.62159083901619,"Other species"
"Apristurus_australis",37.5303114828904,38.2610537705404,13.8040668119677,409.44,313,0,0,"Apristurus australis",-0.46030569099749,0.0502962336499266,0.827776694714166,"bathypelagic","oviparous",-0.483702134204244,-0.572751784778294,-1.06304932388224,"Other species"
"Hydrolagus_alphus",38.3338422179256,32.8276616478594,18.5778630191558,409.63,420.5,2,0.02,"Hydrolagus alphus",NA,NA,NA,NA,NA,NA,NA,NA,"Other species"
"Pteroplatytrygon_violacea",37.0878294913835,39.8588751225113,13.698097480916,410.66,327,0,0,"Pteroplatytrygon violacea",NA,NA,NA,NA,NA,NA,NA,NA,"Other species"
"Himantura_oxyrhyncha",34.7337984641299,35.0204601281835,4.74667524919877,410.89,430,0,0,"Himantura oxyrhyncha",NA,NA,NA,NA,NA,NA,NA,NA,"Other species"
"Myliobatis_aquila",35.2286730203925,35.3786493154898,10.332749210824,413.23,360,0,0,"Myliobatis aquila",NA,NA,NA,NA,NA,NA,NA,NA,"Other species"
"Rhynchobatus_luebberti",36.6489225979283,34.6229138753706,14.8655372071717,413.61,452.5,1,0.01,"Rhynchobatus luebberti",NA,NA,NA,NA,NA,NA,NA,NA,"Other species"
"Rhinobatos_punctifer",38.3072492814182,35.4592961104405,17.9629359932417,413.76,413.5,1,0.01,"Rhinobatos punctifer",NA,NA,NA,NA,NA,NA,NA,NA,"Other species"
"Mustelus_sinusmexicanus",36.1900576465482,38.5270381563505,12.1610044897795,414.07,369,0,0,"Mustelus sinusmexicanus",0.338106725310744,0.16404500539963,-0.347890506617741,"pelagic-oceanic","aplacental viviparous",-0.923996186910234,0.898399954315099,0.123986760514691,"Other species"
"Centrophorus_harrissoni",37.752270216389,40.4139856260044,15.0481629006925,415.53,344,0,0,"Centrophorus harrissoni",0.336899411041985,0.17427339094611,0.604241404519359,"bathydemersal","aplacental viviparous",-0.659501482925639,0.809673370871213,0.67406483991993,"Other species"
"Hydrolagus_homonycteris",37.0818724120498,33.1333287732246,14.4597521249591,415.71,398,1,0.01,"Hydrolagus homonycteris",NA,NA,NA,NA,NA,NA,NA,NA,"Other species"
"Hydrolagus_pallidus",36.6658055830109,34.3360644872159,13.2145617274504,415.86,394,0,0,"Hydrolagus pallidus",NA,NA,NA,NA,NA,NA,NA,NA,"Other species"
"Chimaera_panthera",34.3399472174506,34.5401743576238,6.11208033992126,415.92,389,0,0,"Chimaera panthera",NA,NA,NA,NA,NA,NA,NA,NA,"Other species"
"Electrolux_addisoni",37.575019677108,35.7270572453111,15.3907754822422,416.87,364,0,0,"Electrolux addisoni",NA,NA,NA,NA,NA,NA,NA,NA,"Other species"
"Temera_hardwickii",38.0776799346923,34.9252528211096,16.7545799286946,416.96,385,1,0.01,"Temera hardwickii",NA,NA,NA,NA,NA,NA,NA,NA,"Other species"
"Hydrolagus_bemisi",34.2808270197207,35.2475326750918,6.54722622257073,417.12,384,0,0,"Hydrolagus bemisi",NA,NA,NA,NA,NA,NA,NA,NA,"Other species"
"Urobatis_halleri",34.2668386317276,34.2427388191157,7.10650158215633,417.81,400.5,0,0,"Urobatis halleri",NA,NA,NA,NA,NA,NA,NA,NA,"Other species"
"Chimaera_bahamaensis",36.9137629187384,33.0877194845032,14.7546197935753,418.25,444,1,0.01,"Chimaera bahamaensis",NA,NA,NA,NA,NA,NA,NA,NA,"Other species"
"Galeus_murinus",37.7596803110562,36.1259783399346,16.1573730579377,421.77,384.5,0,0,"Galeus murinus",-0.43006680750389,-0.791122991139393,0.950184916683047,"bathydemersal","oviparous",1.12923309979964,-0.940028138943321,-0.517688309355376,"Other species"
"Chimaera_argiloba",36.8081620906685,33.8709767470199,14.3217764581074,422.46,424,1,0.01,"Chimaera argiloba",NA,NA,NA,NA,NA,NA,NA,NA,"Other species"
"Hydrolagus_lusitanicus",35.6547835931015,34.2000453436563,11.5434035333413,423,393.5,0,0,"Hydrolagus lusitanicus",NA,NA,NA,NA,NA,NA,NA,NA,"Other species"
"Urobatis_marmoratus",36.737235771221,34.3968260461715,14.5466431962141,424.3,398,0,0,"Urobatis marmoratus",NA,NA,NA,NA,NA,NA,NA,NA,"Other species"
"Rhynchobatus_springeri",36.0378277174106,33.9970457184508,14.9501810044575,424.31,472,1,0.01,"Rhynchobatus springeri",NA,NA,NA,NA,NA,NA,NA,NA,"Other species"
"Rhinobatos_nudidorsalis",37.2484979665231,33.9527009861286,16.0739344005789,424.4,411,0,0,"Rhinobatos nudidorsalis",NA,NA,NA,NA,NA,NA,NA,NA,"Other species"
"Hydrolagus_mccoskeri",35.4504515121755,32.9526708746534,12.4443799546599,429.49,409.5,0,0,"Hydrolagus mccoskeri",NA,NA,NA,NA,NA,NA,NA,NA,"Other species"
"Chimaera_notafricana",35.6809175336649,32.5577394347067,13.1261161107227,430.21,417,0,0,"Chimaera notafricana",NA,NA,NA,NA,NA,NA,NA,NA,"Other species"
"Hydrolagus_novaezealandiae",33.7941704225868,34.0545454584435,7.05923353380167,430.34,390,0,0,"Hydrolagus novaezealandiae",NA,NA,NA,NA,NA,NA,NA,NA,"Other species"
"Chimaera_obscura",36.4766665072945,32.3611334897905,16.2035619363086,430.6,411,1,0.01,"Chimaera obscura",NA,NA,NA,NA,NA,NA,NA,NA,"Other species"
"Hydrolagus_macrophthalmus",35.3743818214471,33.4057706765627,12.6071179064523,431.44,434.5,0,0,"Hydrolagus macrophthalmus",NA,NA,NA,NA,NA,NA,NA,NA,"Other species"
"Chimaera_cubana",35.2873557202478,33.3920306858067,14.2180447222061,431.72,428.5,1,0.01,"Chimaera cubana",NA,NA,NA,NA,NA,NA,NA,NA,"Other species"
"Himantura_signifer",33.900023930971,34.8102142749678,5.64140702868135,431.76,433,0,0,"Himantura signifer",NA,NA,NA,NA,NA,NA,NA,NA,"Other species"
"Himantura_gerrardi",33.3905404442667,33.9681659891507,3.94438006387899,432.38,475,0,0,"Himantura gerrardi",NA,NA,NA,NA,NA,NA,NA,NA,"Other species"
"Paratrygon_aiereba",34.5227699365344,37.101300333242,9.35040663893164,432.77,345.5,0,0,"Paratrygon aiereba",NA,NA,NA,NA,NA,NA,NA,NA,"Other species"
"Hydrolagus_eidolon",35.8816791025614,31.5069807808226,14.6408185488031,433.03,437,1,0.01,"Hydrolagus eidolon",NA,NA,NA,NA,NA,NA,NA,NA,"Other species"
"Crassinarke_dormitor",36.3941043458848,34.8613045405507,14.3551053294909,433.69,398,0,0,"Crassinarke dormitor",NA,NA,NA,NA,NA,NA,NA,NA,"Other species"
"Raja_inornata",34.5174053273372,33.3162844660882,10.8289681128722,433.8,381.5,0,0,"Raja inornata",NA,NA,NA,NA,NA,NA,NA,NA,"Other species"
"Myliobatis_tobijei",34.4418468926692,33.1548892757285,10.1697072722164,434.55,383,0,0,"Myliobatis tobijei",NA,NA,NA,NA,NA,NA,NA,NA,"Other species"
"Hydrolagus_deani",35.9432045930205,33.6302449596484,15.8143948838462,434.98,428,1,0.01,"Hydrolagus deani",NA,NA,NA,NA,NA,NA,NA,NA,"Other species"
"Rhynchobatus_palpebratus",33.2917733395222,35.5393163762477,7.97289117049205,435.33,429.5,0,0,"Rhynchobatus palpebratus",NA,NA,NA,NA,NA,NA,NA,NA,"Other species"
"Oxynotus_centrina",34.1115286742361,32.9268951857683,10.0089850589856,436.72,405.5,0,0,"Oxynotus centrina",0.737217842725438,-3.48923733146505,1.02213189967116,"bathydemersal","aplacental viviparous",0.867253989072758,1.01119999169029,1.92229713027793,"Other species"
"Pastinachus_sephen",32.575216269902,32.9899782952834,3.74925641833706,437.41,460,0,0,"Pastinachus sephen",NA,NA,NA,NA,NA,NA,NA,NA,"Other species"
"Urobatis_tumbesensis",36.3665921675929,32.630442284758,15.485879712607,438.02,420.5,0,0,"Urobatis tumbesensis",NA,NA,NA,NA,NA,NA,NA,NA,"Other species"
"Pastinachus_gracilicaudus",32.575216269902,32.9899782952834,3.74925641833706,438.41,461,0,0,"Pastinachus gracilicaudus",NA,NA,NA,NA,NA,NA,NA,NA,"Other species"
"Rhynchobatus_laevis",33.1619450704557,35.4620875348448,7.99161631483631,439.85,431,0,0,"Rhynchobatus laevis",NA,NA,NA,NA,NA,NA,NA,NA,"Other species"
"Rhinobatos_hynnicephalus",38.469034325592,33.8478697637854,20.5294516495409,440.88,486,2,0.02,"Rhinobatos hynnicephalus",NA,NA,NA,NA,NA,NA,NA,NA,"Other species"
"Himantura_hortlei",33.21384278224,33.7633778941777,4.88477849869955,441.61,459,0,0,"Himantura hortlei",NA,NA,NA,NA,NA,NA,NA,NA,"Other species"
"Figaro_boardmani",33.5885236492076,33.8705613967376,9.62807631614614,443.95,444.5,0,0,"Figaro boardmani",-0.473476126958435,0.126609483574854,0.638106591803705,"bathydemersal","oviparous",-0.309917241281474,-1.34275484420705,-0.506928765786328,"Other species"
"Figaro_striatus",33.5885236492076,33.8705613967376,9.62807631614614,444.95,445.5,0,0,"Figaro striatus",-1.05822573476065,0.214749101389275,0.0794538320219948,"bathydemersal","oviparous",-0.569844204111643,-0.56590459170622,0.0219065678625824,"Other species"
"Etmopterus_schultzi",33.6782025770925,34.0733540676079,9.078078257931,445.29,349,0,0,"Etmopterus schultzi",-1.49741590628621,0.224016552418168,0.799308510732174,"bathydemersal","viviparous",-1.15958673206368,0.0565052839812021,1.45765764460053,"Other species"
"Narcine_brevilabiata",34.9612666100751,31.3998529239208,12.5221905022686,446.03,446.5,0,0,"Narcine brevilabiata",NA,NA,NA,NA,NA,NA,NA,NA,"Other species"
"Chimaera_macrospina",35.4687489102193,31.54641121216,14.4652833362203,446.14,426,0,0,"Chimaera macrospina",NA,NA,NA,NA,NA,NA,NA,NA,"Other species"
"Narcine_ornata",36.0462764926272,32.7342553263731,14.9192439233964,448.26,434,0,0,"Narcine ornata",NA,NA,NA,NA,NA,NA,NA,NA,"Other species"
"Himantura_fai",33.0030757841175,33.7801863175567,5.18840123768123,448.91,463.5,0,0,"Himantura fai",NA,NA,NA,NA,NA,NA,NA,NA,"Other species"
"Chimaera_jordani",35.1705892172545,32.5932710244616,13.264334854236,449.18,466.5,0,0,"Chimaera jordani",NA,NA,NA,NA,NA,NA,NA,NA,"Other species"
"Sphyrna_corona",32.104924101699,32.711841106535,4.22497896459666,449.46,460,0,0,"Sphyrna corona",0.0794392886041449,-0.355361458120164,-1.10614781234875,"demersal","viviparous",-0.13384150253273,1.94771794731232,0.733770197982158,"Other species"
"Narcine_lingula",36.7230331245881,31.4265427325247,18.9885798068003,449.82,439,2,0.02,"Narcine lingula",NA,NA,NA,NA,NA,NA,NA,NA,"Other species"
"Centroscymnus_owstonii",32.570902952295,35.1139724960108,7.40778954783578,450.86,427,0,0,"Centroscymnus owstonii",0.719156199682506,1.08851415849481,1.1348427137391,"bathydemersal","aplacental viviparous",0.29563929531618,0.532461232080511,1.07310824177327,"Other species"
"Etmopterus_gracilispinis",33.6851370966965,32.942197302623,9.3268504828173,451.84,342.5,0,0,"Etmopterus gracilispinis",-1.25998102911036,0.493041259961954,0.950184916683047,"pelagic-oceanic","viviparous",-1.0039478878365,-0.899765215461691,2.12835652491566,"Other species"
"Hydrolagus_marmoratus",35.3426994741548,31.3087321397125,14.1279101628466,452.17,481,0,0,"Hydrolagus marmoratus",NA,NA,NA,NA,NA,NA,NA,NA,"Other species"
"Narcine_brunnea",35.2936273303018,32.1514300185772,12.914138636282,453.33,465,0,0,"Narcine brunnea",NA,NA,NA,NA,NA,NA,NA,NA,"Other species"
"Glaucostegus_thouin",32.9981381424412,33.8336721601485,9.11555569883069,455.39,446,0,0,"Glaucostegus thouin",NA,NA,NA,NA,NA,NA,NA,NA,"Other species"
"Carcharhinus_fitzroyensis",32.9955517735319,35.9329047999639,9.09296276510454,456.24,396.5,0,0,"Carcharhinus fitzroyensis",0.595447661533478,0.403902038617322,-1.86440511807977,"demersal","viviparous",-0.938742403457625,1.64794471835459,-0.744553463368247,"Other species"
"Atlantoraja_platana",31.8901088631239,31.8063151341083,4.91031099689824,458.76,459.5,0,0,"Atlantoraja platana",NA,NA,NA,NA,NA,NA,NA,NA,"Other species"
"Atlantoraja_cyclophora",31.8901088631239,31.8063151341083,4.91031099689824,459.76,460.5,0,0,"Atlantoraja cyclophora",NA,NA,NA,NA,NA,NA,NA,NA,"Other species"
"Chimaera_lignaria",32.1927609050225,32.3291847924974,5.93878998827583,461.27,438,0,0,"Chimaera lignaria",NA,NA,NA,NA,NA,NA,NA,NA,"Other species"
"Chimaera_opalescens",32.0505380582098,32.8830616165722,6.03029670964744,462.68,442.5,0,0,"Chimaera opalescens",NA,NA,NA,NA,NA,NA,NA,NA,"Other species"
"Narcine_rierai",35.5782435282954,31.7732044968251,17.3739428790904,462.8,455,2,0.02,"Narcine rierai",NA,NA,NA,NA,NA,NA,NA,NA,"Other species"
"Narcine_brasiliensis",35.8073419093293,31.8756959532796,15.9230933709714,463.07,425,1,0.01,"Narcine brasiliensis",NA,NA,NA,NA,NA,NA,NA,NA,"Other species"
