"Rank_EH","species_tree","species","EvoHeritage","Ancestral_EvoHeritage","rho","min_age","max_age","lambda","repeats"
429,"Torpedo_macneilli","Torpedo macneilli",0.601134513699212,23.909139559816,0.01,145,4025,1,100
430,"Squalus_mitsukurii","Squalus mitsukurii",0.60047784642221,21.8973626448729,0.01,145,4025,1,100
431,"Sinobatis_melanosoma","Sinobatis melanosoma",0.59951002455944,17.8455680179651,0.01,145,4025,1,100
432,"Squalus_lalannei","Squalus lalannei",0.599086812660523,25.1220081432563,0.01,145,4025,1,100
433,"Squalus_chloroculus","Squalus chloroculus",0.59664165538267,21.2880438888396,0.01,145,4025,1,100
434,"Etmopterus_schultzi","Etmopterus schultzi",0.594673360970987,25.3849684803443,0.01,145,4025,1,100
435,"Narcine_lingula","Narcine lingula",0.59437674931811,22.2340108549205,0.01,145,4025,1,100
436,"Squalus_edmundsi","Squalus edmundsi",0.594335554273467,24.3722555187766,0.01,145,4025,1,100
437,"Squalus_montalbani","Squalus montalbani",0.593435564270003,20.6596500307567,0.01,145,4025,1,100
438,"Squalus_formosus","Squalus formosus",0.592093248086883,25.2737954980856,0.01,145,4025,1,100
439,"Etmopterus_robinsi","Etmopterus robinsi",0.591784887549039,22.8126103581753,0.01,145,4025,1,100
440,"Etmopterus_bigelowi","Etmopterus bigelowi",0.586925963822771,25.5353116510668,0.01,145,4025,1,100
441,"Squalus_grahami","Squalus grahami",0.586578568176185,21.8522042234738,0.01,145,4025,1,100
442,"Narcine_brunnea","Narcine brunnea",0.584793510783528,21.1728402618849,0.01,145,4025,1,100
443,"Narcine_oculifera","Narcine oculifera",0.580186819296027,22.0488338030664,0.01,145,4025,1,100
444,"Etmopterus_sentosus","Etmopterus sentosus",0.579398360812991,24.1014025757972,0.01,145,4025,1,100
445,"Narcine_insolita","Narcine insolita",0.579133583522243,21.5520408916678,0.01,145,4025,1,100
446,"Squalus_blainville","Squalus blainville",0.575550001888389,23.9225141458769,0.01,145,4025,1,100
447,"Etmopterus_virens","Etmopterus virens",0.572940548629442,24.2716521207148,0.01,145,4025,1,100
448,"Etmopterus_granulosus","Etmopterus granulosus",0.569183185090722,26.5717717722139,0.01,145,4025,1,100
449,"Cephaloscyllium_signourum","Cephaloscyllium signourum",0.567397052608264,24.2814795944662,0.01,145,4025,1,100
450,"Cephaloscyllium_stevensi","Cephaloscyllium stevensi",0.567397052608264,24.2814795944662,0.01,145,4025,1,100
451,"Etmopterus_splendidus","Etmopterus splendidus",0.566117718024967,25.0716614380707,0.01,145,4025,1,100
452,"Etmopterus_dianthus","Etmopterus dianthus",0.565926899592199,25.3687339569077,0.01,145,4025,1,100
453,"Torpedo_formosa","Torpedo formosa",0.565815831303853,24.4580365637474,0.01,145,4025,1,100
454,"Gymnura_bimaculata","Gymnura bimaculata",0.562119868479707,29.6727136674606,0.01,145,4025,1,100
455,"Etmopterus_burgessi","Etmopterus burgessi",0.562020564070036,24.4758631425442,0.01,145,4025,1,100
456,"Cephaloscyllium_ventriosum","Cephaloscyllium ventriosum",0.557730750547314,24.9832515085181,0.01,145,4025,1,100
457,"Etmopterus_unicolor","Etmopterus unicolor",0.556531753580257,25.7149283920117,0.01,145,4025,1,100
458,"Torpedo_adenensis","Torpedo adenensis",0.553129823726447,24.0140262985382,0.01,145,4025,1,100
459,"Etmopterus_fusus","Etmopterus fusus",0.551897061659927,25.7198710964067,0.01,145,4025,1,100
460,"Gymnura_zonura","Gymnura zonura",0.545956059639353,28.3471133829218,0.01,145,4025,1,100
461,"Etmopterus_polli","Etmopterus polli",0.545658150818002,22.2018604644659,0.01,145,4025,1,100
462,"Etmopterus_princeps","Etmopterus princeps",0.543476163623695,25.3149840560482,0.01,145,4025,1,100
463,"Etmopterus_pycnolepis","Etmopterus pycnolepis",0.541116469417528,23.8451141107175,0.01,145,4025,1,100
464,"Etmopterus_carteri","Etmopterus carteri",0.540808532494761,24.2098500258829,0.01,145,4025,1,100
465,"Etmopterus_bullisi","Etmopterus bullisi",0.539756348518726,24.9367139567067,0.01,145,4025,1,100
466,"Etmopterus_villosus","Etmopterus villosus",0.539756348518726,24.9367139567067,0.01,145,4025,1,100
467,"Etmopterus_spinax","Etmopterus spinax",0.539756348518726,24.9367139567067,0.01,145,4025,1,100
468,"Etmopterus_litvinovi","Etmopterus litvinovi",0.539308583717486,24.4433513126483,0.01,145,4025,1,100
469,"Cruriraja_hulleyi","Cruriraja hulleyi",0.532285408663917,20.3816951411642,0.01,145,4025,1,100
470,"Narcine_nigra","Narcine nigra",0.526353768845692,19.3698265789454,0.01,145,4025,1,100
471,"Aetobatus_flagellum","Aetobatus flagellum",0.52161677910883,27.1310620121546,0.01,145,4025,1,100
472,"Trygonoptera_galba","Trygonoptera galba",0.514062690547254,25.2976742970048,0.01,145,4025,1,100
473,"Plesiobatis_daviesi","Plesiobatis daviesi",0.504208863407163,26.5943677051202,0.01,145,4025,1,100
474,"Etmopterus_pusillus","Etmopterus pusillus",0.497058425378316,21.5489983522487,0.01,145,4025,1,100
475,"Gymnura_australis","Gymnura australis",0.496807226242019,26.4434496425037,0.01,145,4025,1,100
476,"Aetomylaeus_vespertilio","Aetomylaeus vespertilio",0.48965394634554,25.0918484522383,0.01,145,4025,1,100
477,"Gymnura_crooki","Gymnura crooki",0.483959702657767,24.2485421866802,0.01,145,4025,1,100
478,"Pteromylaeus_asperrimus","Pteromylaeus asperrimus",0.481764315328472,25.0500829878396,0.01,145,4025,1,100
479,"Gymnura_altavela","Gymnura altavela",0.481415181590798,31.1351427593358,0.01,145,4025,1,100
480,"Etmopterus_pseudosqualiolus","Etmopterus pseudosqualiolus",0.479668558609083,20.5898552414153,0.01,145,4025,1,100
481,"Gymnura_natalensis","Gymnura natalensis",0.478060599103051,30.6774500527042,0.01,145,4025,1,100
482,"Etmopterus_gracilispinis","Etmopterus gracilispinis",0.477540652516575,21.0645694012993,0.01,145,4025,1,100
483,"Aetomylaeus_nichofii","Aetomylaeus nichofii",0.471846798387244,24.8325787802602,0.01,145,4025,1,100
484,"Gymnura_tentaculata","Gymnura tentaculata",0.471647591673773,29.87835504317,0.01,145,4025,1,100
485,"Aetomylaeus_maculatus","Aetomylaeus maculatus",0.471217390806827,25.8089840356899,0.01,145,4025,1,100
486,"Gymnura_japonica","Gymnura japonica",0.469617111566028,23.753555902063,0.01,145,4025,1,100
487,"Trygonoptera_ovalis","Trygonoptera ovalis",0.461101302027186,23.6269197751791,0.01,145,4025,1,100
488,"Etmopterus_perryi","Etmopterus perryi",0.460835405741161,20.1546680589368,0.01,145,4025,1,100
489,"Mobula_munkiana","Mobula munkiana",0.45807131801718,28.7069879596006,0.01,145,4025,1,100
490,"Mobula_eregoodootenkee","Mobula eregoodootenkee",0.45589273665258,29.7557131780088,0.01,145,4025,1,100
491,"Holohalaelurus_melanostigma","Holohalaelurus melanostigma",0.455468626903997,23.1358455890187,0.01,145,4025,1,100
492,"Myliobatis_australis","Myliobatis australis",0.45495346563668,26.477664791991,0.01,145,4025,1,100
493,"Holohalaelurus_grennian","Holohalaelurus grennian",0.45276367093238,22.8443963700242,0.01,145,4025,1,100
494,"Mobula_hypostoma","Mobula hypostoma",0.449453040373641,28.9538074385794,0.01,145,4025,1,100
495,"Mobula_tarapacana","Mobula tarapacana",0.44942482855206,28.4382797697965,0.01,145,4025,1,100
496,"Rhinoptera_hainanensis","Rhinoptera hainanensis",0.448042535439277,30.8905505250988,0.01,145,4025,1,100
497,"Rhinoptera_jayakari","Rhinoptera jayakari",0.447932597720958,29.8753295664704,0.01,145,4025,1,100
498,"Myliobatis_goodei","Myliobatis goodei",0.445923947254433,26.3512515346395,0.01,145,4025,1,100
499,"Mobula_mobular","Mobula mobular",0.445550573407976,29.407517342065,0.01,145,4025,1,100
500,"Holohalaelurus_favus","Holohalaelurus favus",0.439045907573229,22.0490673710493,0.01,145,4025,1,100
501,"Holohalaelurus_regani","Holohalaelurus regani",0.438584594230544,21.8518662493881,0.01,145,4025,1,100
502,"Sinobatis_caerulea","Sinobatis caerulea",0.435867109413861,21.1333371736765,0.01,145,4025,1,100
503,"Pteromylaeus_bovinus","Pteromylaeus bovinus",0.433999191612792,24.4142774432347,0.01,145,4025,1,100
504,"Gymnura_hirundo","Gymnura hirundo",0.433931084760273,29.722057571227,0.01,145,4025,1,100
505,"Holohalaelurus_punctatus","Holohalaelurus punctatus",0.433063999724529,22.2411036549693,0.01,145,4025,1,100
506,"Mobula_japanica","Mobula japanica",0.42860520668073,27.9981273181826,0.01,145,4025,1,100
507,"Mobula_kuhlii","Mobula kuhlii",0.419578454699724,28.2614358251779,0.01,145,4025,1,100
508,"Rhinoptera_bonasus","Rhinoptera bonasus",0.418063684008255,26.8310380339232,0.01,145,4025,1,100
509,"Pentanchus_profundicolus","Pentanchus profundicolus",0.415060393671167,22.0929559402704,0.01,145,4025,1,100
510,"Mobula_diabolus","Mobula diabolus",0.411275426209771,29.6387315061648,0.01,145,4025,1,100
511,"Rhinoptera_sewelli","Rhinoptera sewelli",0.411050889314312,29.1203743353343,0.01,145,4025,1,100
512,"Rhinoptera_marginata","Rhinoptera marginata",0.411050889314312,29.1203743353343,0.01,145,4025,1,100
513,"Myliobatis_aquila","Myliobatis aquila",0.411028214896765,23.3900594108384,0.01,145,4025,1,100
514,"Myliobatis_californicus","Myliobatis californicus",0.409581935485255,22.7989369237174,0.01,145,4025,1,100
515,"Mobula_rochebrunei","Mobula rochebrunei",0.409300326078278,27.8761981627654,0.01,145,4025,1,100
516,"Rhinoptera_steindachneri","Rhinoptera steindachneri",0.408463333211689,29.0375019509092,0.01,145,4025,1,100
517,"Urobatis_jamaicensis","Urobatis jamaicensis",0.406996931975257,23.0117574769643,0.01,145,4025,1,100
518,"Gymnura_micrura","Gymnura micrura",0.406367093299161,26.5212841357822,0.01,145,4025,1,100
519,"Rhinoptera_neglecta","Rhinoptera neglecta",0.403447612111811,28.820436811181,0.01,145,4025,1,100
520,"Myliobatis_longirostris","Myliobatis longirostris",0.402946781977979,23.2368648017861,0.01,145,4025,1,100
521,"Rhinoptera_adspersa","Rhinoptera adspersa",0.401176555932127,28.9542683465247,0.01,145,4025,1,100
522,"Bythaelurus_hispidus","Bythaelurus hispidus",0.399269833039991,26.5180440245123,0.01,145,4025,1,100
523,"Irolita_westraliensis","Irolita westraliensis",0.399010598453836,26.8780917884235,0.01,145,4025,1,100
524,"Manta_birostris","Manta birostris",0.39821375115246,26.2421412420082,0.01,145,4025,1,100
525,"Rhinoptera_javanica","Rhinoptera javanica",0.397925335048626,30.1155829756116,0.01,145,4025,1,100
526,"Trygonoptera_imitata","Trygonoptera imitata",0.395848381488879,23.2449294916258,0.01,145,4025,1,100
527,"Aetobatus_narinari","Aetobatus narinari",0.395026730039921,25.5190242216396,0.01,145,4025,1,100
528,"Gymnura_afuerae","Gymnura afuerae",0.394666401290726,25.447221837655,0.01,145,4025,1,100
529,"Bythaelurus_clevai","Bythaelurus clevai",0.391618504924152,26.7572643677013,0.01,145,4025,1,100
530,"Brochiraja_microspinifera","Brochiraja microspinifera",0.391176205505224,25.4886540643659,0.01,145,4025,1,100
531,"Urolophus_westraliensis","Urolophus westraliensis",0.390267862784039,26.4350815243235,0.01,145,4025,1,100
532,"Myliobatis_peruvianus","Myliobatis peruvianus",0.388158176886577,23.0706220328953,0.01,145,4025,1,100
533,"Cruriraja_atlantis","Cruriraja atlantis",0.386036085004308,18.8809429576537,0.01,145,4025,1,100
534,"Cruriraja_durbanensis","Cruriraja durbanensis",0.385974557028394,19.3902074407821,0.01,145,4025,1,100
535,"Bythaelurus_canescens","Bythaelurus canescens",0.385363476588686,28.3540100208118,0.01,145,4025,1,100
536,"Dasyatis_microps","Dasyatis microps",0.385322219398802,29.9065357613508,0.01,145,4025,1,100
537,"Gymnura_crebripunctata","Gymnura crebripunctata",0.38392848476591,26.3857694372913,0.01,145,4025,1,100
538,"Mobula_thurstoni","Mobula thurstoni",0.383913910553601,26.8241078940387,0.01,145,4025,1,100
539,"Urolophus_circularis","Urolophus circularis",0.383173464258496,26.3924360323349,0.01,145,4025,1,100
540,"Urolophus_viridis","Urolophus viridis",0.381003523503947,25.0920284333257,0.01,145,4025,1,100
541,"Myliobatis_chilensis","Myliobatis chilensis",0.380391128637698,22.9768196062943,0.01,145,4025,1,100
542,"Bythaelurus_immaculatus","Bythaelurus immaculatus",0.38023714683901,25.6274715278469,0.01,145,4025,1,100
543,"Cruriraja_poeyi","Cruriraja poeyi",0.379841283312863,20.0193947578454,0.01,145,4025,1,100
544,"Fenestraja_plutonia","Fenestraja plutonia",0.379321471698,24.4271828223558,0.01,145,4025,1,100
545,"Urolophus_neocaledoniensis","Urolophus neocaledoniensis",0.377578638175932,24.7664544049387,0.01,145,4025,1,100
546,"Rhinoptera_brasiliensis","Rhinoptera brasiliensis",0.377527265851469,28.9089995377228,0.01,145,4025,1,100
547,"Trygonoptera_mucosa","Trygonoptera mucosa",0.377262577995001,22.1344016365123,0.01,145,4025,1,100
548,"Myliobatis_rhombus","Myliobatis rhombus",0.377234863639832,23.6360067269907,0.01,145,4025,1,100
549,"Urolophus_orarius","Urolophus orarius",0.37578728247617,23.7647798990309,0.01,145,4025,1,100
550,"Gymnura_poecilura","Gymnura poecilura",0.37572298710972,28.4691535225688,0.01,145,4025,1,100
551,"Halaelurus_lineatus","Halaelurus lineatus",0.375342190993444,21.2870881143215,0.01,145,4025,1,100
552,"Manta_alfredi","Manta alfredi",0.375321946570866,25.3207933349431,0.01,145,4025,1,100
553,"Irolita_waitii","Irolita waitii",0.374720212561468,23.7033755146987,0.01,145,4025,1,100
554,"Urolophus_papilio","Urolophus papilio",0.372144458916986,24.5864933802732,0.01,145,4025,1,100
555,"Cruriraja_rugosa","Cruriraja rugosa",0.371377896815848,18.8817364166342,0.01,145,4025,1,100
556,"Figaro_boardmani","Figaro boardmani",0.367287188704184,27.0866212380832,0.01,145,4025,1,100
557,"Fenestraja_atripinna","Fenestraja atripinna",0.366828267893308,23.0328328398429,0.01,145,4025,1,100
558,"Asymbolus_rubiginosus","Asymbolus rubiginosus",0.366800170041016,26.3546500463521,0.01,145,4025,1,100
559,"Rhinoptera_peli","Rhinoptera peli",0.366563239116455,26.4503294127572,0.01,145,4025,1,100
560,"Gymnura_marmorata","Gymnura marmorata",0.366478112511874,26.0625102975269,0.01,145,4025,1,100
561,"Myliobatis_tobijei","Myliobatis tobijei",0.36642646907038,23.159926570421,0.01,145,4025,1,100
562,"Cruriraja_cadenati","Cruriraja cadenati",0.365598198397272,19.2677527253332,0.01,145,4025,1,100
563,"Asymbolus_submaculatus","Asymbolus submaculatus",0.365545820372556,26.2154172331531,0.01,145,4025,1,100
564,"Urolophus_armatus","Urolophus armatus",0.365173828141466,25.2105806438155,0.01,145,4025,1,100
565,"Pastinachus_stellurostris","Pastinachus stellurostris",0.364820895748081,27.447843802818,0.01,145,4025,1,100
566,"Urolophus_kaianus","Urolophus kaianus",0.363819960020539,23.3531945388812,0.01,145,4025,1,100
567,"Haploblepharus_fuscus","Haploblepharus fuscus",0.36154581101991,21.504921393251,0.01,145,4025,1,100
568,"Apristurus_profundorum","Apristurus profundorum",0.360579312922824,29.0949718009169,0.01,145,4025,1,100
569,"Urolophus_aurantiacus","Urolophus aurantiacus",0.360540819724019,24.3436567044405,0.01,145,4025,1,100
570,"Figaro_striatus","Figaro striatus",0.36050945620926,26.1243975343876,0.01,145,4025,1,100
571,"Cruriraja_andamanica","Cruriraja andamanica",0.357004316813102,17.7542733678658,0.01,145,4025,1,100
572,"Dasyatis_margarita","Dasyatis margarita",0.355271908481301,28.1932505251914,0.01,145,4025,1,100
573,"Myliobatis_hamlyni","Myliobatis hamlyni",0.355053349528373,23.4926582759844,0.01,145,4025,1,100
574,"Brochiraja_aenigma","Brochiraja aenigma",0.354066351981718,20.6527008743837,0.01,145,4025,1,100
575,"Apristurus_pinguis","Apristurus pinguis",0.35382437166642,28.791762694558,0.01,145,4025,1,100
576,"Urolophus_expansus","Urolophus expansus",0.353763200601418,22.6199395861139,0.01,145,4025,1,100
577,"Myliobatis_freminvillei","Myliobatis freminvillei",0.352744747562386,21.6061319173324,0.01,145,4025,1,100
578,"Breviraja_claramaculata","Breviraja claramaculata",0.352608353454596,20.6511139564227,0.01,145,4025,1,100
579,"Urolophus_javanicus","Urolophus javanicus",0.35148903814187,25.6542423024289,0.01,145,4025,1,100
580,"Urolophus_gigas","Urolophus gigas",0.350956581908001,23.9217858362688,0.01,145,4025,1,100
581,"Breviraja_colesi","Breviraja colesi",0.350864153078356,20.1553701062317,0.01,145,4025,1,100
582,"Apristurus_platyrhynchus","Apristurus platyrhynchus",0.349803017104978,26.1221196664004,0.01,145,4025,1,100
583,"Asymbolus_funebris","Asymbolus funebris",0.349698775651446,25.2523873504594,0.01,145,4025,1,100
584,"Apristurus_microps","Apristurus microps",0.349223814373231,29.1391594082855,0.01,145,4025,1,100
585,"Myliobatis_tenuicaudatus","Myliobatis tenuicaudatus",0.349097860783418,21.9731430631927,0.01,145,4025,1,100
586,"Asymbolus_analis","Asymbolus analis",0.348978476995313,25.1791223564038,0.01,145,4025,1,100
587,"Myliobatis_ridens","Myliobatis ridens",0.347051849694038,21.7506974190041,0.01,145,4025,1,100
588,"Pteroplatytrygon_violacea","Pteroplatytrygon violacea",0.346577912077311,26.8951500186908,0.01,145,4025,1,100
589,"Apristurus_macrostomus","Apristurus macrostomus",0.34648607091724,28.788016896245,0.01,145,4025,1,100
590,"Apristurus_manis","Apristurus manis",0.346289239145172,28.9777577707423,0.01,145,4025,1,100
591,"Dasyatis_zugei","Dasyatis zugei",0.346232390164089,27.1473572459583,0.01,145,4025,1,100
592,"Urobatis_marmoratus","Urobatis marmoratus",0.345979139614077,20.5753047639647,0.01,145,4025,1,100
593,"Fenestraja_cubensis","Fenestraja cubensis",0.345940447690886,21.2897031069485,0.01,145,4025,1,100
594,"Dasyatis_margaritella","Dasyatis margaritella",0.345936146188414,29.0500961612023,0.01,145,4025,1,100
595,"Urolophus_bucculentus","Urolophus bucculentus",0.34587409561264,25.8307802277992,0.01,145,4025,1,100
596,"Pastinachus_atrus","Pastinachus atrus",0.345589075215952,25.4223231257382,0.01,145,4025,1,100
597,"Urolophus_flavomosaicus","Urolophus flavomosaicus",0.344347092949524,25.4541657525626,0.01,145,4025,1,100
598,"Dasyatis_thetidis","Dasyatis thetidis",0.343323408985159,28.0254826510769,0.01,145,4025,1,100
599,"Apristurus_sinensis","Apristurus sinensis",0.34314569046912,25.9400911034853,0.01,145,4025,1,100
600,"Apristurus_australis","Apristurus australis",0.342882514305305,26.9775986589706,0.01,145,4025,1,100
601,"Urotrygon_serrula","Urotrygon serrula",0.342881734319884,27.0698073617601,0.01,145,4025,1,100
602,"Fenestraja_sinusmexicanus","Fenestraja sinusmexicanus",0.34278224247348,21.1562596400762,0.01,145,4025,1,100
603,"Anacanthobatis_donghaiensis","Anacanthobatis donghaiensis",0.342495137042758,20.6383867824659,0.01,145,4025,1,100
604,"Urolophus_deforgesi","Urolophus deforgesi",0.342325819568163,25.1669323730974,0.01,145,4025,1,100
605,"Apristurus_fedorovi","Apristurus fedorovi",0.340874243456559,28.1927442064588,0.01,145,4025,1,100
606,"Trygonoptera_testacea","Trygonoptera testacea",0.3405821096503,19.9939177477255,0.01,145,4025,1,100
607,"Apristurus_indicus","Apristurus indicus",0.340548679534857,27.8993486902711,0.01,145,4025,1,100
608,"Pastinachus_solocirostris","Pastinachus solocirostris",0.340193784188435,25.6471291976351,0.01,145,4025,1,100
609,"Pastinachus_sephen","Pastinachus sephen",0.339985750971911,24.6968316181727,0.01,145,4025,1,100
610,"Apristurus_gibbosus","Apristurus gibbosus",0.339689048792116,26.1127582390589,0.01,145,4025,1,100
611,"Trygonoptera_personata","Trygonoptera personata",0.339100086069629,20.3496639998168,0.01,145,4025,1,100
612,"Urobatis_concentricus","Urobatis concentricus",0.338970707036053,25.7620837365446,0.01,145,4025,1,100
613,"Himantura_schmardae","Himantura schmardae",0.338506481823171,26.3072513940394,0.01,145,4025,1,100
614,"Apristurus_albisoma","Apristurus albisoma",0.338453781320089,27.8513724151628,0.01,145,4025,1,100
615,"Urobatis_maculatus","Urobatis maculatus",0.33809937298885,25.661824596231,0.01,145,4025,1,100
616,"Galeus_sauteri","Galeus sauteri",0.337713896132382,26.4968030317943,0.01,145,4025,1,100
617,"Apristurus_melanoasper","Apristurus melanoasper",0.335703312796628,25.9800439839542,0.01,145,4025,1,100
618,"Apristurus_bucephalus","Apristurus bucephalus",0.335238513608719,27.7805576220426,0.01,145,4025,1,100
619,"Halaelurus_boesemani","Halaelurus boesemani",0.334783976429966,19.6704508750318,0.01,145,4025,1,100
620,"Apristurus_ampliceps","Apristurus ampliceps",0.33476371185961,28.5285042297612,0.01,145,4025,1,100
621,"Halaelurus_natalensis","Halaelurus natalensis",0.334645302441536,20.0332182023107,0.01,145,4025,1,100
622,"Parmaturus_pilosus","Parmaturus pilosus",0.334203276997748,26.4597201841747,0.01,145,4025,1,100
623,"Urolophus_kapalensis","Urolophus kapalensis",0.333792577092116,24.3209311310456,0.01,145,4025,1,100
624,"Urolophus_lobatus","Urolophus lobatus",0.333792577092116,24.3209311310456,0.01,145,4025,1,100
625,"Apristurus_saldanha","Apristurus saldanha",0.333653097548284,25.0169377851747,0.01,145,4025,1,100
626,"Apristurus_nasutus","Apristurus nasutus",0.333377684739581,26.9457654004111,0.01,145,4025,1,100
627,"Urotrygon_microphthalmum","Urotrygon microphthalmum",0.333341956666546,26.239753374962,0.01,145,4025,1,100
628,"Dasyatis_izuensis","Dasyatis izuensis",0.332236388350322,26.1484006651564,0.01,145,4025,1,100
629,"Urolophus_mitosis","Urolophus mitosis",0.332013316619273,21.1357756521777,0.01,145,4025,1,100
630,"Urotrygon_munda","Urotrygon munda",0.331576099527238,26.788910627332,0.01,145,4025,1,100
631,"Makararaja_chindwinensis","Makararaja chindwinensis",0.331392663878826,24.1300848097226,0.01,145,4025,1,100
632,"Dasyatis_centroura","Dasyatis centroura",0.330650537717523,27.4689292940148,0.01,145,4025,1,100
633,"Pastinachus_gracilicaudus","Pastinachus gracilicaudus",0.33057131905074,23.9945672357693,0.01,145,4025,1,100
634,"Galeus_springeri","Galeus springeri",0.330529436295278,26.7987505976019,0.01,145,4025,1,100
635,"Dasyatis_dipterura","Dasyatis dipterura",0.329037681764339,26.872736465491,0.01,145,4025,1,100
636,"Urotrygon_aspidura","Urotrygon aspidura",0.328968823452942,23.3457700967107,0.01,145,4025,1,100
637,"Dasyatis_ushiei","Dasyatis ushiei",0.328941733075852,27.0391441748819,0.01,145,4025,1,100
638,"Urotrygon_rogersi","Urotrygon rogersi",0.328545325683772,26.1342751731924,0.01,145,4025,1,100
639,"Apristurus_stenseni","Apristurus stenseni",0.328335373833824,26.9130655367468,0.01,145,4025,1,100
640,"Galeus_longirostris","Galeus longirostris",0.327932557073196,26.1667742982353,0.01,145,4025,1,100
641,"Urolophus_piperatus","Urolophus piperatus",0.327681649195551,23.6872424035516,0.01,145,4025,1,100
642,"Himantura_pacifica","Himantura pacifica",0.326934037160695,25.9132747638908,0.01,145,4025,1,100
643,"Bythaelurus_dawsoni","Bythaelurus dawsoni",0.32688590315337,25.3112882091885,0.01,145,4025,1,100
644,"Galeus_mincaronei","Galeus mincaronei",0.326487777710169,25.3215670199389,0.01,145,4025,1,100
645,"Bythaelurus_lutarius","Bythaelurus lutarius",0.326454451198904,25.4686970986819,0.01,145,4025,1,100
646,"Apristurus_kampae","Apristurus kampae",0.326378156223534,26.1234231914571,0.01,145,4025,1,100
647,"Parmaturus_bigus","Parmaturus bigus",0.326339573400152,26.0113599376823,0.01,145,4025,1,100
648,"Apristurus_micropterygeus","Apristurus micropterygeus",0.325751925689658,23.7868047471974,0.01,145,4025,1,100
649,"Urotrygon_caudispinosus","Urotrygon caudispinosus",0.325570512578238,25.7918534301694,0.01,145,4025,1,100
650,"Bythaelurus_incanus","Bythaelurus incanus",0.3250843352992,25.2402288999024,0.01,145,4025,1,100
651,"Apristurus_riveri","Apristurus riveri",0.324596065163082,26.039108947547,0.01,145,4025,1,100
652,"Neotrygon_kuhlii","Neotrygon kuhlii",0.324513500616913,26.345382178793,0.01,145,4025,1,100
653,"Galeus_schultzi","Galeus schultzi",0.324149566218375,24.9149191163494,0.01,145,4025,1,100
654,"Apristurus_longicephalus","Apristurus longicephalus",0.324100538884572,26.7971703808209,0.01,145,4025,1,100
655,"Asymbolus_occiduus","Asymbolus occiduus",0.323879251871982,22.902364864587,0.01,145,4025,1,100
656,"Apristurus_spongiceps","Apristurus spongiceps",0.323666440810684,24.5317611189306,0.01,145,4025,1,100
657,"Urotrygon_reticulata","Urotrygon reticulata",0.323589851314997,24.7621649063419,0.01,145,4025,1,100
658,"Parmaturus_campechiensis","Parmaturus campechiensis",0.323571658306223,25.3789461497742,0.01,145,4025,1,100
659,"Anacanthobatis_americanus","Anacanthobatis americanus",0.323040327811121,19.2440367999529,0.01,145,4025,1,100
660,"Apristurus_brunneus","Apristurus brunneus",0.322754382915914,24.9795960225725,0.01,145,4025,1,100
661,"Bythaelurus_giddingsi","Bythaelurus giddingsi",0.322088526436531,24.8531492867063,0.01,145,4025,1,100
662,"Anacanthobatis_nanhaiensis","Anacanthobatis nanhaiensis",0.321999506073988,18.1063784587417,0.01,145,4025,1,100
663,"Urotrygon_nana","Urotrygon nana",0.321696163281458,25.1170088031663,0.01,145,4025,1,100
664,"Haploblepharus_edwardsii","Haploblepharus edwardsii",0.321546109941077,19.0940992079805,0.01,145,4025,1,100
665,"Asymbolus_parvus","Asymbolus parvus",0.321226795413741,22.7731334702148,0.01,145,4025,1,100
666,"Galeus_melastomus","Galeus melastomus",0.320834551600138,25.2514281271464,0.01,145,4025,1,100
667,"Urotrygon_peruanus","Urotrygon peruanus",0.320480468094578,23.3897748769615,0.01,145,4025,1,100
668,"Asymbolus_vincenti","Asymbolus vincenti",0.320376052436553,22.6056099369273,0.01,145,4025,1,100
669,"Apristurus_aphyodes","Apristurus aphyodes",0.32029745648419,26.1506479187683,0.01,145,4025,1,100
670,"Galeus_atlanticus","Galeus atlanticus",0.320198173976128,25.7671162267798,0.01,145,4025,1,100
671,"Apristurus_parvipinnis","Apristurus parvipinnis",0.319947673113173,25.989246281225,0.01,145,4025,1,100
672,"Urotrygon_chilensis","Urotrygon chilensis",0.319766083322148,23.5816644171378,0.01,145,4025,1,100
673,"Galeus_gracilis","Galeus gracilis",0.319521562583483,26.9106109130936,0.01,145,4025,1,100
674,"Haploblepharus_kistnasamyi","Haploblepharus kistnasamyi",0.319386046561559,18.9794270288835,0.01,145,4025,1,100
675,"Dasyatis_rudis","Dasyatis rudis",0.319274730812846,25.9283718934944,0.01,145,4025,1,100
676,"Urotrygon_simulatrix","Urotrygon simulatrix",0.318687271321447,25.1551600468222,0.01,145,4025,1,100
677,"Asymbolus_pallidus","Asymbolus pallidus",0.318557254197386,23.5539654754307,0.01,145,4025,1,100
678,"Galeus_arae","Galeus arae",0.318526868155092,25.0814202041177,0.01,145,4025,1,100
679,"Dasyatis_sinensis","Dasyatis sinensis",0.318362188813644,26.1146370093401,0.01,145,4025,1,100
680,"Galeus_antillensis","Galeus antillensis",0.31825604612072,24.5210961782995,0.01,145,4025,1,100
681,"Apristurus_internatus","Apristurus internatus",0.317912774846865,24.9319249260403,0.01,145,4025,1,100
682,"Galeus_piperatus","Galeus piperatus",0.31712601236789,24.8349208229945,0.01,145,4025,1,100
683,"Apristurus_exsanguis","Apristurus exsanguis",0.317031326642607,24.6639928366559,0.01,145,4025,1,100
684,"Potamotrygon_henlei","Potamotrygon henlei",0.316917034409618,26.8090971665091,0.01,145,4025,1,100
