"tip.label","partitioned.EvoHeritage","lf.rank"
"Okamejei_leptoura",28.494727222263,605
"Squalus_brevirostris",28.4484931573474,606
"Potamotrygon_magdalenae",28.3866168184635,607
"Potamotrygon_hystrix",28.3866168184635,608
"Anacanthobatis_folirostris",28.3830796588982,609
"Heteronarce_bentuviai",28.3356054771679,610
"Heteronarce_mollis",28.3356054771679,611
"Scyliorhinus_comoroensis",28.247670054912,612
"Dasyatis_americana",28.1205925285574,613
"Mustelus_californicus",28.1144359756051,614
"Apristurus_sibogae",28.1010479873481,615
"Apristurus_brunneus",28.1010479873481,616
"Heliotrygon_gomesi",28.095358235331,617
"Heliotrygon_rosai",28.095358235331,618
"Hemitriakis_falcata",27.9677424507795,619
"Hemitriakis_complicofasciata",27.9677424507795,620
"Bathyraja_richardsoni",27.9368143238447,621
"Gymnura_altavela",27.8201188831886,622
"Gymnura_tentaculata",27.8201188831886,623
"Himantura_polylepis",27.670804782383,624
"Himantura_granulata",27.670804782383,625
"Leucoraja_lentiginosa",27.6116306448485,626
"Leucoraja_garmani",27.6116296448485,627
"Proscymnodon_plunketi",27.5773584212744,628
"Proscymnodon_macracanthus",27.5773584212744,629
"Rhinobatos_hynnicephalus",27.4539301010774,630
"Hydrolagus_macrophthalmus",27.4407444932588,631
"Hydrolagus_purpurescens",27.4407444932588,632
"Torpedo_microdiscus",27.3452571152392,633
"Leucoraja_caribbaea",27.3164679294652,634
"Leucoraja_pristispina",27.3164679294652,635
"Apristurus_pinguis",27.2900424645759,636
"Apristurus_profundorum",27.2900424645759,637
"Sphyrna_tudes",27.2788103888583,638
"Sphyrna_media",27.2788103888583,639
"Arhynchobatis_asperrimus",27.2677503063219,640
"Pseudoraja_fischeri",27.2677503063219,641
"Dasyatis_multispinosa",27.2412367116528,642
"Dasyatis_ushiei",27.1988686149862,643
"Galeus_polli",27.1411387643154,644
"Carcharhinus_melanopterus",27.0615657969485,645
"Carcharhinus_cautus",27.0615657969485,646
"Glyphis_glyphis",27.0520136975318,647
"Okamejei_hollandi",26.9336640043691,648
"Okamejei_arafurensis",26.9336630043691,649
"Oxynotus_japonicus",26.8407334016464,650
"Oxynotus_centrina",26.8407334016464,651
"Haploblepharus_pictus",26.8228665620376,652
"Haploblepharus_kistnasamyi",26.8228665620376,653
"Rajella_ravidula",26.789145500284,654
"Glaucostegus_microphthalmus",26.7774802855498,655
"Glaucostegus_thouin",26.7774802855498,656
"Etmopterus_caudistigmus",26.7719054648581,657
"Etmopterus_decacuspidatus",26.7719054648581,658
"Mustelus_schmitti",26.7151177882462,659
"Rhinobatos_annandalei",26.6952710872107,660
"Acroteriobatus_variegatus",26.6952710872107,661
"Chiloscyllium_hasseltii",26.5521599699765,662
"Chiloscyllium_griseum",26.5521599699765,663
"Bythaelurus_immaculatus",26.534511219815,664
"Bythaelurus_clevai",26.534511219815,665
"Mustelus_walkeri",26.5173053363051,666
"Raja_montagui",26.5138781838466,667
"Glaucostegus_obtusus",26.4913225750498,668
"Glaucostegus_spinosus",26.4913225750498,669
"Chimaera_lignaria",26.3699163185933,670
"Chimaera_notafricana",26.3699163185933,671
"Squatina_albipunctata",26.3201337008866,672
"Carcharhinus_sealei",26.273566735586,673
"Carcharhinus_dussumieri",26.273566735586,674
"Mustelus_canis",26.2605563891718,675
"Neoraja_carolinensis",26.2534567062348,676
"Cephaloscyllium_fasciatum",26.2410225499778,677
"Cephaloscyllium_pictum",26.2410225499778,678
"Crassinarke_dormitor",26.2291546666679,679
"Carcharhinus_isodon",26.1853261715318,680
"Anacanthobatis_stenosoma",26.1600169915149,681
"Bythaelurus_lutarius",26.0792326656484,682
"Squalus_crassispinus",25.9015541475691,683
"Hydrolagus_trolli",25.8870672564016,684
"Halaelurus_sellus",25.7999011579519,685
"Halaelurus_buergeri",25.7999011579519,686
"Rajella_barnardi",25.793692726384,687
"Malacoraja_obscura",25.7589282331515,688
"Malacoraja_senta",25.7589282331515,689
"Dasyatis_marianae",25.7549867920574,690
"Dasyatis_longa",25.7549857920574,691
"Scyliorhinus_garmani",25.741436500412,692
"Scyliorhinus_tokubee",25.741436500412,693
"Mustelus_lunulatus",25.6032386918218,694
"Rhinobatos_schlegelii",25.5980807220774,695
"Rhinobatos_formosensis",25.5980807220774,696
"Squatina_tergocellata",25.4952165388866,697
"Squatina_pseudocellata",25.4952165388866,698
"Dasyatis_parvonigra",25.4524963783334,699
"Centroscyllium_ornatum",25.3769386530056,700
"Breviraja_spinosa",25.364746989659,701
"Raja_stellulata",25.3212192656825,702
"Raja_rhina",25.3212192656825,703
"Paragaleus_leucolomatus",25.1424069863977,704
"Squalus_melanurus",25.0925425818474,705
"Squalus_albifrons",25.0925425818474,706
"Bathyraja_andriashevi",25.0688231833328,707
"Leucoraja_erinacea",25.0277705419818,708
"Scyliorhinus_cervigoni",24.9349777219636,709
"Scyliorhinus_retifer",24.9349777219636,710
"Rajella_lintea",24.902298944284,711
"Rajella_nigerrima",24.902298944284,712
"Hydrolagus_affinis",24.8510173699016,713
"Hydrolagus_mirabilis",24.8510173699016,714
"Psammobatis_extenta",24.8182743506135,715
"Anacanthobatis_donghaiensis",24.7421133528482,716
"Malacoraja_kreffti",24.6168760571515,717
"Malacoraja_spinacidermis",24.6168760571515,718
"Breviraja_colesi",24.615792138659,719
"Breviraja_claramaculata",24.615792138659,720
"Etmopterus_sculptus",24.5772365768581,721
"Etmopterus_sentosus",24.5772365768581,722
"Dasyatis_matsubarai",24.4341253031528,723
"Dasyatis_brevicaudata",24.4341253031528,724
"Paragaleus_pectoralis",24.3880726628977,725
"Paragaleus_randalli",24.3880726628977,726
"Holohalaelurus_punctatus",24.3629338773558,727
"Narcine_rierai",24.343494261883,728
"Narcine_brevilabiata",24.343494261883,729
"Holohalaelurus_favus",24.2959227521558,730
"Holohalaelurus_regani",24.2959227521558,731
"Squalus_grahami",24.2952881638058,732
"Psammobatis_rudis",24.2069886139469,733
"Urolophus_orarius",24.2031230827904,734
"Rhizoprionodon_terraenovae",24.2012212141556,735
"Rhizoprionodon_porosus",24.2012212141556,736
"Temera_hardwickii",24.2002028018679,737
"Narcine_firma",24.181926462883,738
"Narcine_maculata",24.181926462883,739
"Etmopterus_dianthus",24.1223898703327,740
"Scyliorhinus_torrei",24.1016976874636,741
"Scyliorhinus_haeckelii",24.1016976874636,742
"Centroscyllium_fabricii",24.0964263940056,743
"Centroscyllium_ritteri",24.0964263940056,744
"Typhlonarke_aysoni",24.0871724768346,745
"Typhlonarke_tarakea",24.0871724768346,746
"Rajella_fyllae",23.9629392381874,747
"Fenestraja_maceachrani",23.9232239315756,748
"Narcine_brasiliensis",23.780157485383,749
"Narcine_vermiculatus",23.780157485383,750
"Himantura_uarnak",23.7487341037463,751
"Rajella_challengeri",23.6751631806874,752
"Rajella_bigelowi",23.6751621806874,753
"Dasyatis_thetidis",23.6572054764862,754
"Dasyatis_centroura",23.6572054764862,755
"Neoraja_caerulea",23.6030346055682,756
"Prionace_glauca",23.5454716644985,757
"Carcharhinus_albimarginatus",23.5454716644985,758
"Torpedo_fairchildi",23.5255418692392,759
"Torpedo_alexandrinsis",23.5255418692392,760
"Urotrygon_chilensis",23.4975782020898,761
"Urotrygon_peruanus",23.4975782020898,762
"Hemitriakis_japanica",23.4502247091128,763
"Hemitriakis_abdita",23.3029609458128,764
"Hemitriakis_leucoperiptera",23.3029609458128,765
"Dipturus_bullisi",23.2938686510408,766
"Dipturus_garricki",23.2938686510408,767
"Myliobatis_ridens",23.2400261309073,768
"Myliobatis_tobijei",23.2400261309073,769
"Bythaelurus_incanus",23.1635101056484,770
"Bythaelurus_dawsoni",23.1635101056484,771
"Anacanthobatis_ori",23.0658705340149,772
"Anacanthobatis_americanus",23.0658705340149,773
"Dasyatis_guttata",23.0198273605812,774
"Dasyatis_hypostigma",23.0198273605812,775
"Squalus_cubensis",23.0126263244058,776
"Hemiscyllium_freycineti",23.0081421263563,777
"Hemiscyllium_hallstromi",23.0081421263563,778
"Leucoraja_naevus",22.9716150192371,779
"Scyliorhinus_meadi",22.955298453912,780
"Scyliorhinus_boa",22.955298453912,781
"Torpedo_californica",22.8952635389059,782
"Torpedo_puelcha",22.8952635389059,783
"Carcharhinus_wheeleri",22.8502064124985,784
"Carcharhinus_falciformis",22.8502054124985,785
"Bathyraja_hesperafricana",22.6648780532899,786
"Glyphis_garricki",22.6294688785318,787
"Glyphis_siamensis",22.6294688785318,788
"Sympterygia_acuta",22.5440969139052,789
"Sympterygia_lima",22.5440969139052,790
"Rhinoptera_brasiliensis",22.4546647630108,791
"Rhinoptera_peli",22.4546647630108,792
"Cephaloscyllium_variegatum",22.3909471955714,793
"Himantura_undulata",22.3677015332463,794
"Himantura_marginata",22.3677005332463,795
"Bathyraja_ishiharai",22.35510353383,796
"Bathyraja_spinosissima",22.35510353383,797
"Rajella_eisenhardti",22.1993055226874,798
"Rajella_caudaspinosa",22.1993045226874,799
"Hemiscyllium_strahani",22.1368998919063,800
"Hemiscyllium_michaeli",22.1368998919063,801
"Galeus_melastomus",22.0948823605654,802
"Urolophus_westraliensis",22.044105860757,803
"Urolophus_armatus",22.0441048607571,804
"Potamotrygon_marinae",22.0244508577703,805
"Potamotrygon_falkneri",22.0244508577703,806
"Mustelus_higmani",21.9123246846718,807
"Mustelus_henlei",21.9123246846718,808
"Brochiraja_aenigma",21.8291803751382,809
"Fenestraja_cubensis",21.7192450405756,810
"Fenestraja_sinusmexicanus",21.7192450405756,811
"Urotrygon_serrula",21.6804318647565,812
"Urotrygon_microphthalmum",21.6804318647565,813
"Okamejei_meerdervoortii",21.651531517263,814
"Okamejei_mengae",21.651531517263,815
"Leucoraja_wallacei",21.6184558369038,816
"Galeus_schultzi",21.6167317611821,817
"Galeus_nipponensis",21.6167317611821,818
"Bathyraja_griseocauda",21.601073565178,819
"Torpedo_marmorata",21.5322054555044,820
"Galeus_atlanticus",21.5187022629654,821
"Narcine_nigra",21.475927235264,822
"Cephaloscyllium_laticeps",21.4284069752857,823
"Myliobatis_rhombus",21.3884804819073,824
"Myliobatis_hamlyni",21.3884804819073,825
"Narcine_insolita",21.276538271764,826
"Narcine_brunnea",21.276538271764,827
"Apristurus_melanoasper",21.2205697841815,828
"Apristurus_platyrhynchus",21.1238575347815,829
"Apristurus_sinensis",21.1238575347815,830
"Dipturus_springeri",21.0913725582204,831
"Dipturus_queenslandicus",21.0913725582204,832
"Squalus_mitsukurii",21.0095904574058,833
"Narcine_lingula",20.919820939264,834
"Bathyraja_notoroensis",20.8136919439994,835
"Dipturus_doutrei",20.7971857307976,836
"Urolophus_kapalensis",20.7858352546904,837
"Urolophus_lobatus",20.7858342546904,838
"Parmaturus_melanobranchus",20.7822697011835,839
"Parmaturus_albipenis",20.7822697011835,840
"Raja_microocellata",20.7508031080133,841
"Cephaloscyllium_ventriosum",20.7234317873112,842
"Anacanthobatis_nanhaiensis",20.7144288378482,843
"Anacanthobatis_marmoratus",20.7144288378482,844
"Mustelus_manazo",20.6552289838017,845
"Urolophus_papilio",20.6281761196571,846
"Electrolux_addisoni",20.6205202736179,847
"Potamotrygon_brachyura",20.592132373437,848
"Apristurus_macrostomus",20.5852785565153,849
"Dipturus_nidarosiensis",20.5080972402314,850
"Nasolamia_velox",20.4999349345318,851
"Carcharhinus_acronotus",20.4999349345318,852
"Squalus_lalannei",20.4847178115691,853
"Squalus_formosus",20.4847178115691,854
"Glyphis_fowlerae",20.4555422138651,855
"Glyphis_gangeticus",20.4555422138651,856
"Squalus_edmundsi",20.4175347710691,857
"Squalus_hemipinnis",20.4175347710691,858
"Mustelus_mosis",20.3431581394885,859
"Brochiraja_vittacauda",20.3016499916382,860
"Brochiraja_heuresa",20.3016499916382,861
"Urolophus_expansus",20.281149058607,862
"Psammobatis_normani",20.2784262259469,863
"Psammobatis_lentiginosa",20.2784262259469,864
"Carcharhinus_leiodon",20.2424791376151,865
"Torpedo_torpedo",20.1378026754044,866
"Centroscyllium_granulatum",20.0655955392556,867
"Centroscyllium_excelsum",20.0655955392556,868
"Fenestraja_sibogae",19.9565492481173,869
"Carcharhinus_sorrah",19.934702197436,870
"Triaenodon_obesus",19.934701197436,871
"Squalus_rancureli",19.9179725550725,872
"Torpedo_andersoni",19.8882705298377,873
"Psammobatis_rutrum",19.8041094566135,874
"Psammobatis_parvacauda",19.8041094566135,875
"Himantura_kittipongi",19.7884911937463,876
"Himantura_fai",19.7884911937463,877
"Amblyraja_radiata",19.7741454624652,878
"Carcharhinus_tjutjot",19.6849037387056,879
"Carcharhinus_cerdale",19.6849037387056,880
"Urolophus_viridis",19.651479548107,881
"Urolophus_neocaledoniensis",19.651478548107,882
"Apristurus_kampae",19.643371686507,883
"Narcine_timlei",19.616684471764,884
"Narcine_bancroftii",19.616684471764,885
"Galeus_cadenati",19.5075535034654,886
"Galeus_priapus",19.5075535034654,887
"Cephaloscyllium_sarawakensis",19.4839230174524,888
"Etmopterus_pycnolepis",19.4712155906916,889
"Etmopterus_carteri",19.4712155906916,890
"Leucoraja_melitensis",19.4211385179038,891
"Leucoraja_fullonica",19.4211375179038,892
"Dipturus_gudgeri",19.3676802719961,893
"Dipturus_innominatus",19.3676802719961,894
"Etmopterus_unicolor",19.3604008139041,895
"Etmopterus_litvinovi",19.3604008139041,896
"Etmopterus_pseudosqualiolus",19.3094616136916,897
"Etmopterus_perryi",19.3094616136916,898
"Cephaloscyllium_isabellum",19.2345053775724,899
"Dasyatis_laosensis",19.2175947480001,900
"Fenestraja_plutonia",19.2002099951173,901
"Fenestraja_atripinna",19.2002099951173,902
"Bathyraja_bergi",19.1591926663649,903
"Zearaja_argentinensis",19.0629303008742,904
"Zearaja_maugeana",19.0629303008742,905
"Plesiotrygon_iwamae",19.0408160735349,906
"Plesiotrygon_nana",19.0408160735349,907
"Leucoraja_ocellata",18.9317299954818,908
"Cephaloscyllium_signourum",18.9062481049112,909
"Cephaloscyllium_stevensi",18.9062481049112,910
"Rajella_dissimilis",18.8502348308284,911
"Carcharhinus_limbatus",18.8221881216151,912
"Rhinoptera_sewelli",18.8142855941108,913
"Rhinoptera_marginata",18.8142855941108,914
"Galeus_gracilis",18.7483400621004,915
"Galeus_springeri",18.7483400621004,916
"Cephaloscyllium_albipinnum",18.7238949805724,917
"Carcharhinus_coatesi",18.6223085723723,918
"Urotrygon_venezuelae",18.5176306389827,919
"Himantura_pastinacoides",18.512640214232,920
"Neoraja_africana",18.5024291361682,921
"Neoraja_iberica",18.5024291361682,922
"Carcharhinus_leucas",18.4979357061985,923
"Bathyraja_abyssicola",18.4966864866754,924
"Bathyraja_trachura",18.4966864866754,925
"Carcharhinus_tilstoni",18.3840011806151,926
"Carcharhinus_amblyrhynchoides",18.3840011806151,927
"Cephaloscyllium_umbratile",18.368103468439,928
"Potamotrygon_henlei",18.3405106945703,929
"Potamotrygon_humerosa",18.3405106945703,930
"Squalus_japonicus",18.3317605755691,931
"Dasyatis_bennetti",18.3138073604334,932
"Dasyatis_navarrae",18.3138073604334,933
"Torpedo_macneilli",18.3118064205726,934
"Pavoraja_nitida",18.2946392861044,935
"Pavoraja_arenaria",18.2946392861044,936
"Centroscyllium_kamoharai",18.2806362727556,937
"Centroscyllium_nigrum",18.2806362727556,938
"Apristurus_albisoma",18.1792586945153,939
"Apristurus_bucephalus",18.1792586945153,940
"Dipturus_oregoni",18.0673681010463,941
"Rhinoptera_neglecta",18.0543833968441,942
"Dipturus_lanceorostratus",18.0172894331954,943
"Dipturus_mennii",18.0172894331954,944
"Raja_bahamensis",17.9441782436181,945
"Mustelus_mustelus",17.8208235578218,946
"Mustelus_fasciatus",17.8208235578218,947
"Cephaloscyllium_zebrum",17.809047242939,948
"Cephaloscyllium_hiscosellum",17.809046242939,949
"Bathyraja_simoterus",17.7262064619994,950
"Bathyraja_tzinovskii",17.7262064619994,951
"Urotrygon_cimar",17.7092917367327,952
"Urotrygon_nana",17.7092917367327,953
"Narke_japonica",17.7016641969512,954
"Bathyraja_smithii",17.6553324838447,955
"Apristurus_ampliceps",17.650799607307,956
"Apristurus_parvipinnis",17.6372722441737,957
"Apristurus_aphyodes",17.6372722441737,958
"Torpedo_formosa",17.5745761099059,959
"Torpedo_adenensis",17.5745761099059,960
"Asymbolus_analis",17.5198474527874,961
"Carcharhinus_altimus",17.4614245776985,962
"Carcharhinus_plumbeus",17.4614245776985,963
"Amblyraja_robertsi",17.4047814350207,964
"Dipturus_acrobelus",17.3653861371309,965
"Parmaturus_albimarginatus",17.3189508792335,966
"Parmaturus_sp.",17.3189508792335,967
"Himantura_walga",17.277201767294,968
"Himantura_dalyensis",17.277201767294,969
"Asymbolus_occiduus",17.2395797631208,970
"Torpedo_fuscomaculata",17.1699694539044,971
"Torpedo_zugmayeri",17.1699684539044,972
"Himantura_toshi",17.137511476932,973
"Himantura_astra",17.137511476932,974
"Leucoraja_virginica",17.1039232404818,975
"Dasyatis_hastata",17.0917886940001,976
"Dasyatis_akajei",17.0917876940001,977
"Squalus_blainville",17.0551483275691,978
"Asymbolus_vincenti",17.0218579551208,979
"Asymbolus_parvus",17.0218579551208,980
"Torpedo_sinuspersici",16.9045662233377,981
"Torpedo_tremens",16.9045662233377,982
"Rhinoptera_javanica",16.8882197648441,983
"Rhinoptera_adspersa",16.8882187648441,984
"Notoraja_alisae",16.8760770250764,985
"Insentiraja_subtilispinosa",16.7842143084249,986
"Insentiraja_laxipella",16.7842143084249,987
"Narke_dipterygia",16.7422632400512,988
"Narke_capensis",16.7422632400512,989
"Bathyraja_aleutica",16.6573622676649,990
"Bathyraja_isotrachys",16.6573612676649,991
"Asymbolus_submaculatus",16.5087598782874,992
"Asymbolus_rubiginosus",16.5087598782874,993
"Parmaturus_macmillani",16.3309163523835,994
"Parmaturus_xaniurus",16.3309163523835,995
"Dipturus_ecuadoriensis",16.3241687456309,996
"Dipturus_intermedia",16.3241687456309,997
"Dipturus_gigas",16.3231308452314,998
"Urotrygon_munda",16.303533705316,999
"Torpedo_nobiliana",16.2751165520726,1000
"Torpedo_polleni",16.2751155520726,1001
"Galeus_piperatus",16.2241210937905,1002
"Galeus_arae",16.2241210937905,1003
"Psammobatis_scobina",16.2216831197802,1004
"Psammobatis_bergi",16.2216831197802,1005
"Mustelus_ravidus",16.1964776284885,1006
"Mustelus_widodoi",16.1964776284885,1007
"Parmaturus_pilosus",16.1910681757335,1008
"Pavoraja_mosaica",16.1874959223544,1009
"Pavoraja_pseudonitida",16.1874959223544,1010
"Brochiraja_asperula",16.1715535308632,1011
"Brochiraja_spinifera",16.1715535308632,1012
"Apristurus_indicus",16.156485841007,1013
"Apristurus_fedorovi",16.156485841007,1014
"Potamotrygon_boesemani",16.1144906008016,1015
"Dasyatis_garouaensis",16.0824759676667,1016
"Okamejei_schmidti",16.0083648274246,1017
"Raja_miraletus",15.9967828652332,1018
"Okamejei_kenojei",15.9556941379246,1019
"Okamejei_philipi",15.9556931379246,1020
"Parmaturus_campechiensis",15.9327731623835,1021
"Parmaturus_bigus",15.9327731623835,1022
"Urolophus_javanicus",15.9224372656571,1023
"Okamejei_boesemani",15.8655865060246,1024
"Okamejei_cairae",15.8655865060246,1025
"Rajella_fuliginea",15.860972541884,1026
"Rajella_kukujevi",15.860971541884,1027
"Rajella_leopardus",15.7444669113284,1028
"Rajella_purpuriventralis",15.7444669113284,1029
"Himantura_imbricata",15.582108305694,1030
"Dasyatis_lata",15.582108305694,1031
"Squalus_montalbani",15.3957237893724,1032
"Squalus_chloroculus",15.3957237893724,1033
"Pavoraja_alleni",15.3814775193544,1034
"Pavoraja_umbrosa",15.3814775193544,1035
"Dasyatis_tortonesei",15.3168818196667,1036
"Dasyatis_fluviorum",15.3168808196667,1037
"Dipturus_trachydermus",15.2312443042742,1038
"Dipturus_leptocaudus",15.2312443042742,1039
"Notoraja_fijiensis",15.1819325806431,1040
"Squalus_nasutus",15.1543444265691,1041
"Squalus_raoulensis",15.1543444265691,1042
"Urolophus_sufflavus",15.151589435457,1043
"Mustelus_stevensi",15.1169742163017,1044
"Mustelus_palumbes",15.0838934380517,1045
"Mustelus_asterias",15.0838934380517,1046
"Dipturus_pullopunctata",15.0747443043797,1047
"Notoraja_sticta",15.0696587474364,1048
"Urolophus_cruciatus",15.061446250857,1049
"Urolophus_paucimaculatus",15.061446250857,1050
"Bathyraja_scaphiops",15.0230492567494,1051
"Urolophus_piperatus",14.9304243301571,1052
"Urolophus_deforgesi",14.9304243301571,1053
"Rajella_annandalei",14.9096355820506,1054
"Dipturus_laevis",14.8677209657976,1055
"Dipturus_campbelli",14.8677209657976,1056
"Bathyraja_shuntovi",14.8177589006994,1057
"Apristurus_manis",14.715066344107,1058
"Apristurus_microps",14.715066344107,1059
"Raja_rouxi",14.6572625972332,1060
"Bathyraja_microtrachys",14.6277984218315,1061
"Isogomphodon_oxyrhynchus",14.5944364517056,1062
"Carcharhinus_longimanus",14.5944364517056,1063
"Potamotrygon_ocellata",14.5768144508016,1064
"Potamotrygon_yepezi",14.5768144508016,1065
"Potamotrygon_signata",14.5103126541349,1066
"Potamotrygon_leopoldi",14.5103126541349,1067
"Mustelus_antarcticus",14.4559231137017,1068
"Urotrygon_simulatrix",14.427992058816,1069
"Urotrygon_caudispinosus",14.427992058816,1070
"Raja_maderensis",14.3421893033314,1071
"Zearaja_chilensis",14.3417090393742,1072
"Zearaja_nasuta",14.3417090393742,1073
"Dipturus_crosnieri",14.2651829780287,1074
"Dipturus_oxyrinchus",14.0567703267976,1075
"Notoraja_azurea",14.0247319468931,1076
"Brochiraja_leviveneta",14.0032323094632,1077
"Brochiraja_albilabiata",14.0032323094632,1078
"Bathyraja_leucomelanos",13.9784908708447,1079
"Bathyraja_trachouros",13.9784908708447,1080
"Dipturus_endeavouri",13.9687286392314,1081
"Bathyraja_pallida",13.9382774994994,1082
"Raja_atriventralis",13.8356206914931,1083
"Raja_africana",13.8356206914931,1084
"Raja_rondeleti",13.80353773008,1085
"Carcharhinus_obscurus",13.8013314683723,1086
"Carcharhinus_galapagensis",13.8013314683723,1087
"Raja_brachyura",13.7636102659133,1088
"Raja_chinensis",13.7636102659133,1089
"Mustelus_mento",13.7615725230517,1090
"Mustelus_albipinnis",13.7615725230517,1091
"Raja_texana",13.7189948277332,1092
"Raja_cervigoni",13.7189948277332,1093
"Raja_polystigma",13.6461311919981,1094
"Bathyraja_schroederi",13.5492317176106,1095
"Leucoraja_yucatanensis",13.5072194606818,1096
"Leucoraja_leucosticta",13.5072194606818,1097
"Dipturus_grahami",13.3451052392314,1098
"Dipturus_stenorhynchus",13.3451052392314,1099
"Potamotrygon_schroederi",13.154124531056,1100
"Potamotrygon_tigrina",13.154124531056,1101
"Raja_ackleyi",13.03214287558,1102
"Raja_macrorynchus",13.03214287558,1103
"Mustelus_dorsalis",12.9548462487017,1104
"Mustelus_lenticulatus",12.9548462487017,1105
"Bathyraja_meridionalis",12.8964858547494,1106
"Dipturus_johannisdavesi",12.7844456014961,1107
"Etmopterus_granulosus",12.7464454612041,1108
"Etmopterus_princeps",12.7464444612041,1109
"Dipturus_healdi",12.7285857416287,1110
"Dipturus_olseni",12.6874608238797,1111
"Dipturus_flavirostris",12.6874608238797,1112
"Raja_radula",12.5020918983314,1113
"Raja_clavata",12.5020918983314,1114
"Notoraja_longiventralis",12.4758905104364,1115
"Notoraja_inusitata",12.4758905104364,1116
"Dipturus_apricus",12.1815024092976,1117
"Dipturus_batis",12.1815014092976,1118
"Potamotrygon_orbignyi",12.159981795056,1119
"Potamotrygon_castexi",12.159981795056,1120
"Dipturus_macrocauda",12.0645673173516,1121
"Dipturus_tengu",12.0645673173516,1122
"Bathyraja_maculata",11.87753348833,1123
"Bathyraja_lindbergi",11.87753348833,1124
"Bathyraja_spinicauda",11.8301492813315,1125
"Bathyraja_eatonii",11.8301482813315,1126
"Etmopterus_spinax",11.6225819222375,1127
"Rhinoraja_multispinis",11.59126694863,1128
"Rhinoraja_longicauda",11.59126594863,1129
"Etmopterus_bullisi",11.5796240310025,1130
"Etmopterus_villosus",11.5796240310025,1131
"Raja_equatorialis",11.5658825775665,1132
"Bathyraja_maccaini",11.5367534725649,1133
"Rhinoraja_kujiensis",11.5367534725649,1134
"Spiniraja_whitleyi",11.3178162500314,1135
"Dipturus_polyommata",11.3178162500314,1136
"Notoraja_ochroderma",11.1281690095598,1137
"Dipturus_teevani",11.1271407813787,1138
"Dipturus_confusus",11.0960802976627,1139
"Rajella_alia",11.0157531389506,1140
"Rajella_sadowskii",11.0157531389506,1141
"Notoraja_tobitukai",11.0148642044364,1142
"Notoraja_lira",11.0148642044364,1143
"Bathyraja_longicauda",10.9140592194772,1144
"Notoraja_sapphira",10.8434614107598,1145
"Notoraja_hirticauda",10.8434614107598,1146
"Raja_herwigi",10.6772112331665,1147
"Raja_undulata",10.6772112331665,1148
"Rhinoraja_albomaculata",10.6409953106106,1149
"Rhinoraja_macloviana",10.6409953106106,1150
"Dipturus_canutus",10.5272440104961,1151
"Rhinoraja_murrayi",10.3924197897494,1152
"Bathyraja_minispinosa",10.2055735314772,1153
"Amblyraja_taaf",10.1999873943957,1154
"Amblyraja_georgiana",10.1999873943957,1155
"Raja_straeleni",10.1980045134981,1156
"Raja_cortezensis",10.1980045134981,1157
"Amblyraja_frerichsi",10.1692071482291,1158
"Amblyraja_doellojuradoi",10.1692071482291,1159
"Potamotrygon_dumerilii",9.78741548065605,1160
"Dipturus_australis",9.76663208166273,1161
"Dipturus_cerva",9.76663208166273,1162
"Dentiraja_lemprieri",9.69541947549607,1163
"Dentiraja_flindersi",9.69541947549607,1164
"Bathyraja_parmifera",9.67617636769944,1165
"Dipturus_wengi",9.65179946137871,1166
"Rhinoraja_magellanica",9.52286404824944,1167
"Bathyraja_panthera",9.52286204824944,1168
"Bathyraja_tunae",9.41679412547722,1169
"Bathyraja_peruana",9.41679412547722,1170
"Potamotrygon_scobina",9.22889259085605,1171
"Potamotrygon_motoro",9.22889259085605,1172
"Bathyraja_cousseauae",9.13870604747722,1173
"Bathyraja_fedorovi",9.13870504747722,1174
"Bathyraja_irrasa",9.11266157374944,1175
"Bathyraja_papilionifera",9.11266057374944,1176
"Bathyraja_brachyurops",8.90898481224944,1177
"Bathyraja_diplotaenia",8.90898281224944,1178
"Dipturus_falloargus",8.81282832237871,1179
"Dipturus_wuhanlingi",8.81282832237871,1180
"Rhinoraja_taranetzi",8.74866976717801,1181
"Bathyraja_matsubarai",8.74866876717801,1182
"Bathyraja_smirnovi",8.70443259219944,1183
"Rhinoraja_odai",8.70443059219944,1184
"Amblyraja_reversa",8.36793977472906,1185
"Amblyraja_hyperborea",8.36793977472906,1186
"Amblyraja_jenseni",7.64298999876906,1187
"Amblyraja_badia",7.64298999876906,1188
"Bathyraja_mariposa",7.02447533507801,1189
"Bathyraja_aguja",7.02447333507801,1190
"Bathyraja_kincaidii",6.77024973232801,1191
"Bathyraja_violacea",6.77024973232801,1192
