"Rank_EH","species_tree","species","EvoHeritage","Ancestral_EvoHeritage","rho","min_age","max_age","lambda","repeats"
30,"Rhinobatos_penggali","Rhinobatos penggali",65.4404213465185,95.1245693423862,0.01,0,4025,1,100
31,"Hemipristis_elongata","Hemipristis elongata",62.4888766248434,101.070413400434,0.01,0,4025,1,100
32,"Heptranchias_perlo","Heptranchias perlo",62.3515466352924,112.607933921031,0.01,0,4025,1,100
33,"Aetobatus_narinari","Aetobatus narinari",61.8684901373977,99.7902967925539,0.01,0,4025,1,100
34,"Pristis_zijsron","Pristis zijsron",61.8045785932074,97.1272249691154,0.01,0,4025,1,100
35,"Pristis_pectinata","Pristis pectinata",61.6866140790449,94.7614505368905,0.01,0,4025,1,100
36,"Planonasus_parini","Planonasus parini",61.0612129873333,105.410384521342,0.01,0,4025,1,100
37,"Aetomylaeus_vespertilio","Aetomylaeus vespertilio",61.0589411511163,97.6294727205702,0.01,0,4025,1,100
38,"Cruriraja_hulleyi","Cruriraja hulleyi",60.7228452274263,99.5318874532942,0.01,0,4025,1,100
39,"Dasyatis_microps","Dasyatis microps",60.7081664266195,93.9198675308693,0.01,0,4025,1,100
40,"Squaliolus_laticaudus","Squaliolus laticaudus",60.3869965954525,105.428678047546,0.01,0,4025,1,100
41,"Sinobatis_melanosoma","Sinobatis melanosoma",59.830576686121,102.161176136474,0.01,0,4025,1,100
42,"Centrophorus_atromarginatus","Centrophorus atromarginatus",59.6647400724066,98.4592113398294,0.01,0,4025,1,100
43,"Galeocerdo_cuvier","Galeocerdo cuvier",59.6510309565959,95.6288304861236,0.01,0,4025,1,100
44,"Pristiophorus_japonicus","Pristiophorus japonicus",59.1246133808816,95.933599005005,0.01,0,4025,1,100
45,"Aetobatus_flagellum","Aetobatus flagellum",58.4166469881749,95.5555604747589,0.01,0,4025,1,100
46,"Apristurus_saldanha","Apristurus saldanha",57.9688438882812,100.450879521038,0.01,0,4025,1,100
47,"Aptychotrema_vincentiana","Aptychotrema vincentiana",57.8227449356213,101.36953073749,0.01,0,4025,1,100
48,"Trygonorrhina_dumerilii","Trygonorrhina dumerilii",57.4169427760301,94.2552339878618,0.01,0,4025,1,100
49,"Mollisquama_parini","Mollisquama parini",57.1784961042936,98.1858386387509,0.01,0,4025,1,100
50,"Echinorhinus_brucus","Echinorhinus brucus",56.9605186673679,103.359724541713,0.01,0,4025,1,100
51,"Platyrhina_hyugaensis","Platyrhina hyugaensis",56.8003027563313,96.3665895731101,0.01,0,4025,1,100
52,"Chimaera_phantasma","Chimaera phantasma",56.7145471330448,102.065029513204,0.01,0,4025,1,100
53,"Platyrhina_tangi","Platyrhina tangi",56.6081875544031,99.8862816633017,0.01,0,4025,1,100
54,"Centrophorus_zeehaani","Centrophorus zeehaani",56.5308628850542,98.782276238662,0.01,0,4025,1,100
55,"Sinobatis_caerulea","Sinobatis caerulea",56.3406798583437,98.4926337620764,0.01,0,4025,1,100
56,"Heterodontus_ramalheira","Heterodontus ramalheira",56.1410585946327,95.3629067720141,0.01,0,4025,1,100
57,"Cirrhigaleus_asper","Cirrhigaleus asper",56.094800026183,100.186248352324,0.01,0,4025,1,100
58,"Trygonorrhina_fasciata","Trygonorrhina fasciata",55.9057463863681,95.453898386928,0.01,0,4025,1,100
59,"Hemiscyllium_ocellatum","Hemiscyllium ocellatum",55.7408608136249,106.940388418337,0.01,0,4025,1,100
60,"Lamna_ditropis","Lamna ditropis",55.4871709553121,106.485967637619,0.01,0,4025,1,100
61,"Galeorhinus_galeus","Galeorhinus galeus",55.4420456078071,105.979137989677,0.01,0,4025,1,100
62,"Urolophus_mitosis","Urolophus mitosis",55.1596291973818,89.413007942946,0.01,0,4025,1,100
63,"Carcharodon_carcharias","Carcharodon carcharias",54.916412578555,96.6985180983108,0.01,0,4025,1,100
64,"Hypogaleus_hyugaensis","Hypogaleus hyugaensis",54.482546447873,101.054226042307,0.01,0,4025,1,100
65,"Apristurus_canutus","Apristurus canutus",54.1922767721889,100.589345193525,0.01,0,4025,1,100
66,"Taeniura_lymma","Taeniura lymma",54.1744685531849,100.465344397288,0.01,0,4025,1,100
67,"Echinorhinus_cookei","Echinorhinus cookei",54.0741299985063,101.257736112276,0.01,0,4025,1,100
68,"Urolophus_circularis","Urolophus circularis",53.3703330988136,94.6007820051594,0.01,0,4025,1,100
69,"Lamna_nasus","Lamna nasus",53.125571040766,96.7779602441887,0.01,0,4025,1,100
70,"Centroselachus_crepidater","Centroselachus crepidater",52.9735594516124,95.2596149636087,0.01,0,4025,1,100
71,"Isurus_paucus","Isurus paucus",52.7930406643084,98.9161176648983,0.01,0,4025,1,100
72,"Isurus_oxyrinchus","Isurus oxyrinchus",52.2566990849659,96.8499866910484,0.01,0,4025,1,100
73,"Narcine_westraliensis","Narcine westraliensis",52.2054331740754,96.8101343538524,0.01,0,4025,1,100
74,"Platyrhina_sinensis","Platyrhina sinensis",52.1986831607991,91.9441707145578,0.01,0,4025,1,100
75,"Pseudocarcharias_kamoharai","Pseudocarcharias kamoharai",51.6944273474969,98.2247981777961,0.01,0,4025,1,100
76,"Furgaleus_macki","Furgaleus macki",51.5313954262159,99.6256035706108,0.01,0,4025,1,100
77,"Sinobatis_borneensis","Sinobatis borneensis",51.4417191276317,99.377079930897,0.01,0,4025,1,100
78,"Aetomylaeus_maculatus","Aetomylaeus maculatus",51.1049147019489,99.4503112187076,0.01,0,4025,1,100
79,"Galeus_sauteri","Galeus sauteri",50.5541919862002,103.707289783262,0.01,0,4025,1,100
80,"Rhinochimaera_pacifica","Rhinochimaera pacifica",50.3983336052611,103.642376042599,0.01,0,4025,1,100
81,"Iago_omanensis","Iago omanensis",50.1379774646481,102.739843870107,0.01,0,4025,1,100
82,"Galeus_eastmani","Galeus eastmani",50.0362790484479,101.290757490602,0.01,0,4025,1,100
83,"Acroteriobatus_leucospilus","Acroteriobatus leucospilus",49.8729980522302,97.7834287430498,0.01,0,4025,1,100
84,"Trygonoptera_ovalis","Trygonoptera ovalis",49.7857730412782,97.1544682483777,0.01,0,4025,1,100
85,"Centrophorus_squamosus","Centrophorus squamosus",49.6995111280972,101.60162820529,0.01,0,4025,1,100
86,"Dasyatis_zugei","Dasyatis zugei",49.5668658883715,99.4211648431795,0.01,0,4025,1,100
87,"Iago_garricki","Iago garricki",49.4806482407443,104.664912474035,0.01,0,4025,1,100
88,"Hexanchus_vitulus","Hexanchus vitulus",49.4286178707304,103.743077237203,0.01,0,4025,1,100
89,"Chiloscyllium_punctatum","Chiloscyllium punctatum",49.3905309969799,97.1099345963333,0.01,0,4025,1,100
90,"Neoharriotta_pinnata","Neoharriotta pinnata",49.1787335269225,100.88988435614,0.01,0,4025,1,100
91,"Trygonoptera_personata","Trygonoptera personata",49.0974173419471,101.078416427494,0.01,0,4025,1,100
92,"Orectolobus_ornatus","Orectolobus ornatus",48.966963914005,96.7915808935225,0.01,0,4025,1,100
93,"Gogolia_filewoodi","Gogolia filewoodi",48.9288003831866,104.473428534613,0.01,0,4025,1,100
94,"Trygonoptera_galba","Trygonoptera galba",48.6789010391665,93.545982321112,0.01,0,4025,1,100
95,"Okamejei_jensenae","Okamejei jensenae",48.615538623004,107.558679758426,0.01,0,4025,1,100
96,"Diplobatis_guamachensis","Diplobatis guamachensis",48.3067089391553,99.4622707086478,0.01,0,4025,1,100
97,"Triakis_semifasciata","Triakis semifasciata",48.0406708238072,103.255878976387,0.01,0,4025,1,100
98,"Squatina_japonica","Squatina japonica",47.7857378528398,103.204790147828,0.01,0,4025,1,100
99,"Narcine_leoparda","Narcine leoparda",47.5458961394789,104.581358005313,0.01,0,4025,1,100
100,"Neotrygon_ningalooensis","Neotrygon ningalooensis",47.5068288352112,100.560476518305,0.01,0,4025,1,100
101,"Schroederichthys_tenuis","Schroederichthys tenuis",47.2272981653758,102.697368881592,0.01,0,4025,1,100
102,"Gymnura_hirundo","Gymnura hirundo",47.2161902758823,102.742722473185,0.01,0,4025,1,100
103,"Apristurus_exsanguis","Apristurus exsanguis",47.1392879255245,98.9656923213033,0.01,0,4025,1,100
104,"Urolophus_gigas","Urolophus gigas",47.1220871793215,92.5497311506727,0.01,0,4025,1,100
105,"Gymnura_micrura","Gymnura micrura",46.9832613381123,98.2094196366732,0.01,0,4025,1,100
106,"Loxodon_macrorhinus","Loxodon macrorhinus",46.8835487114239,99.8328627672606,0.01,0,4025,1,100
107,"Makararaja_chindwinensis","Makararaja chindwinensis",46.7675997316033,98.4462776036746,0.01,0,4025,1,100
108,"Eusphyra_blochii","Eusphyra blochii",46.7305799019072,101.86985987444,0.01,0,4025,1,100
109,"Gymnura_afuerae","Gymnura afuerae",46.723294367453,100.760023464688,0.01,0,4025,1,100
110,"Chaenogaleus_macrostoma","Chaenogaleus macrostoma",46.647783063963,99.9996165785231,0.01,0,4025,1,100
111,"Megachasma_pelagios","Megachasma pelagios",46.3428184912453,99.6647469719094,0.01,0,4025,1,100
112,"Orectolobus_parvimaculatus","Orectolobus parvimaculatus",46.1076470271707,101.573654982039,0.01,0,4025,1,100
113,"Gymnura_poecilura","Gymnura poecilura",45.6672114434479,102.400646732724,0.01,0,4025,1,100
114,"Benthobatis_marcida","Benthobatis marcida",45.4799874567118,96.8692731107658,0.01,0,4025,1,100
115,"Chiloscyllium_indicum","Chiloscyllium indicum",45.4097388461218,99.2714962453883,0.01,0,4025,1,100
116,"Orectolobus_hutchinsi","Orectolobus hutchinsi",45.3859251592125,100.07865098048,0.01,0,4025,1,100
117,"Urobatis_marmoratus","Urobatis marmoratus",44.3395044483819,99.752432226418,0.01,0,4025,1,100
118,"Chlamydoselachus_anguineus","Chlamydoselachus anguineus",44.2362358821018,101.994281104583,0.01,0,4025,1,100
119,"Chlamydoselachus_africana","Chlamydoselachus africana",44.2362358821018,101.994281104583,0.01,0,4025,1,100
120,"Narcine_tasmaniensis","Narcine tasmaniensis",44.1078259742663,102.483348453602,0.01,0,4025,1,100
121,"Atelomycterus_baliensis","Atelomycterus baliensis",44.0590656215603,100.387999440325,0.01,0,4025,1,100
122,"Centroscymnus_coelolepis","Centroscymnus coelolepis",43.9947289029629,99.412265596351,0.01,0,4025,1,100
123,"Zapteryx_exasperata","Zapteryx exasperata",43.927961573192,102.944308209927,0.01,0,4025,1,100
124,"Hemigaleus_australiensis","Hemigaleus australiensis",43.9120489824879,102.927449177585,0.01,0,4025,1,100
125,"Schroederichthys_bivius","Schroederichthys bivius",43.90895885797,98.5384534897091,0.01,0,4025,1,100
126,"Zapteryx_xyster","Zapteryx xyster",43.8518633942883,102.775985926458,0.01,0,4025,1,100
127,"Dasyatis_marmorata","Dasyatis marmorata",43.8341542646634,103.169022062034,0.01,0,4025,1,100
128,"Atelomycterus_marmoratus","Atelomycterus marmoratus",43.7942487848023,98.1671515620807,0.01,0,4025,1,100
129,"Chiloscyllium_plagiosum","Chiloscyllium plagiosum",43.7402338303913,92.4666053857884,0.01,0,4025,1,100
130,"Gollum_attenuatus","Gollum attenuatus",43.6837066661396,95.1399975448819,0.01,0,4025,1,100
131,"Chimaera_obscura","Chimaera obscura",43.625758512593,103.66681083373,0.01,0,4025,1,100
132,"Hemitriakis_indroyonoi","Hemitriakis indroyonoi",43.508150412824,95.8081342501881,0.01,0,4025,1,100
133,"Zameus_ichiharai","Zameus ichiharai",43.3910625164144,101.200741479819,0.01,0,4025,1,100
134,"Gymnura_crooki","Gymnura crooki",43.3722642388745,108.874466336125,0.01,0,4025,1,100
135,"Narcine_lasti","Narcine lasti",42.8335133954038,103.214112221654,0.01,0,4025,1,100
136,"Sphyrna_mokarran","Sphyrna mokarran",42.8312974597653,101.928830382227,0.01,0,4025,1,100
137,"Trygonoptera_testacea","Trygonoptera testacea",42.8292773853886,95.2639864770338,0.01,0,4025,1,100
138,"Bythaelurus_canescens","Bythaelurus canescens",42.8138225516574,100.947331192297,0.01,0,4025,1,100
139,"Heterodontus_portusjacksoni","Heterodontus portusjacksoni",42.7977102162853,104.200710234579,0.01,0,4025,1,100
140,"Himantura_lobistoma","Himantura lobistoma",42.7074859022492,93.1022334642894,0.01,0,4025,1,100
141,"Gollum_suluensis","Gollum suluensis",42.639901291334,96.2440118794687,0.01,0,4025,1,100
142,"Rostroraja_alba","Rostroraja alba",42.6052575909738,106.032337728367,0.01,0,4025,1,100
143,"Taeniurops_meyeni","Taeniurops meyeni",42.5073225532648,102.501737688139,0.01,0,4025,1,100
144,"Myliobatis_californicus","Myliobatis californicus",42.494155024417,98.8506778117559,0.01,0,4025,1,100
145,"Scymnodalatias_garricki","Scymnodalatias garricki",42.4153965301198,100.8805222054,0.01,0,4025,1,100
146,"Squatina_caillieti","Squatina caillieti",42.2546130509897,107.57736385246,0.01,0,4025,1,100
147,"Taeniurops_grabata","Taeniurops grabata",42.2513086085491,99.1350628597163,0.01,0,4025,1,100
148,"Etmopterus_schmidti","Etmopterus schmidti",42.0628616855231,106.974778234172,0.01,0,4025,1,100
149,"Cirrhigaleus_australis","Cirrhigaleus australis",41.9912440588925,98.0288623185298,0.01,0,4025,1,100
150,"Aetomylaeus_nichofii","Aetomylaeus nichofii",41.8724108892948,97.4191802096101,0.01,0,4025,1,100
151,"Hydrolagus_alphus","Hydrolagus alphus",41.8134801722872,97.463259729176,0.01,0,4025,1,100
152,"Heterodontus_galeatus","Heterodontus galeatus",41.7248002190376,100.850929222901,0.01,0,4025,1,100
153,"Chimaera_bahamaensis","Chimaera bahamaensis",41.7024130734909,98.6667132480046,0.01,0,4025,1,100
154,"Proscyllium_habereri","Proscyllium habereri",41.5923174411738,102.947141566846,0.01,0,4025,1,100
155,"Squatina_squatina","Squatina squatina",41.5447913009158,101.340813086409,0.01,0,4025,1,100
156,"Hydrolagus_alberti","Hydrolagus alberti",41.5339494276713,100.557640177349,0.01,0,4025,1,100
157,"Rhinobatos_lionotus","Rhinobatos lionotus",41.5188572809083,99.5737012362533,0.01,0,4025,1,100
158,"Deania_quadrispinosa","Deania quadrispinosa",41.4261782211589,103.322839902338,0.01,0,4025,1,100
159,"Cruriraja_parcomaculata","Cruriraja parcomaculata",41.3898462783721,95.6124688441015,0.01,0,4025,1,100
160,"Rhinobatos_jimbaranensis","Rhinobatos jimbaranensis",41.3617758242993,99.3566138254236,0.01,0,4025,1,100
161,"Neotrygon_kuhlii","Neotrygon kuhlii",41.3371518718239,98.8947436461698,0.01,0,4025,1,100
162,"Deania_profundorum","Deania profundorum",41.0965492411298,104.27136447327,0.01,0,4025,1,100
163,"Squatina_africana","Squatina africana",41.037788215755,111.614354314998,0.01,0,4025,1,100
164,"Himantura_schmardae","Himantura schmardae",40.9907984387834,101.699623398538,0.01,0,4025,1,100
165,"Sphyrna_zygaena","Sphyrna zygaena",40.9668393622589,98.0904777662678,0.01,0,4025,1,100
166,"Callorhinchus_callorynchus","Callorhinchus callorynchus",40.9305419778633,102.299823174409,0.01,0,4025,1,100
167,"Scymnodalatias_oligodon","Scymnodalatias oligodon",40.8512345851882,91.9780051943616,0.01,0,4025,1,100
168,"Hongeo_koreana","Hongeo koreana",40.8444609098757,103.228335509273,0.01,0,4025,1,100
169,"Dasyatis_sabina","Dasyatis sabina",40.8333237586912,97.0072944389544,0.01,0,4025,1,100
170,"Figaro_boardmani","Figaro boardmani",40.8313861295372,103.100943054362,0.01,0,4025,1,100
171,"Chimaera_jordani","Chimaera jordani",40.7877404335068,96.9735368203591,0.01,0,4025,1,100
172,"Hydrolagus_deani","Hydrolagus deani",40.6813517511165,96.2096013347547,0.01,0,4025,1,100
173,"Acroteriobatus_annulatus","Acroteriobatus annulatus",40.6470739430683,97.9352028028959,0.01,0,4025,1,100
174,"Rhinobatos_holcorhynchus","Rhinobatos holcorhynchus",40.361884091752,97.2112538191979,0.01,0,4025,1,100
175,"Pteroplatytrygon_violacea","Pteroplatytrygon violacea",40.3300228937857,102.17203108832,0.01,0,4025,1,100
176,"Zameus_squamulosus","Zameus squamulosus",40.2393349029768,97.591429558761,0.01,0,4025,1,100
177,"Hemigaleus_microstoma","Hemigaleus microstoma",40.0873470599151,98.8394342269239,0.01,0,4025,1,100
178,"Haploblepharus_fuscus","Haploblepharus fuscus",40.0121433913397,97.4986639122417,0.01,0,4025,1,100
179,"Pentanchus_profundicolus","Pentanchus profundicolus",39.8742470530974,105.304248809189,0.01,0,4025,1,100
180,"Himantura_pacifica","Himantura pacifica",39.8215185625212,103.291280224718,0.01,0,4025,1,100
181,"Mustelus_whitneyi","Mustelus whitneyi",39.643267560987,101.465206921644,0.01,0,4025,1,100
182,"Dasyatis_sinensis","Dasyatis sinensis",39.5602602356021,94.8989124791971,0.01,0,4025,1,100
183,"Chimaera_cubana","Chimaera cubana",39.5393975977017,96.8942108573623,0.01,0,4025,1,100
184,"Odontaspis_noronhai","Odontaspis noronhai",39.4669110584026,102.678719517106,0.01,0,4025,1,100
185,"Cirrhigaleus_barbifer","Cirrhigaleus barbifer",39.4144455867998,91.5444803691487,0.01,0,4025,1,100
186,"Squatina_armata","Squatina armata",39.3572909269119,106.606442515858,0.01,0,4025,1,100
187,"Dipturus_kwangtungensis","Dipturus kwangtungensis",39.2635351098815,105.905936532027,0.01,0,4025,1,100
188,"Torpedo_mackayana","Torpedo mackayana",39.113141636251,97.0214424779542,0.01,0,4025,1,100
189,"Dasyatis_margaritella","Dasyatis margaritella",39.0693442944353,96.995183656218,0.01,0,4025,1,100
190,"Aptychotrema_rostrata","Aptychotrema rostrata",39.0555367302151,100.454541719093,0.01,0,4025,1,100
191,"Rhinobatos_planiceps","Rhinobatos planiceps",39.0392219899868,110.353929087295,0.01,0,4025,1,100
192,"Neoharriotta_carri","Neoharriotta carri",38.9447944829705,102.098983443562,0.01,0,4025,1,100
193,"Mustelus_sinusmexicanus","Mustelus sinusmexicanus",38.8932234195109,98.8273861258356,0.01,0,4025,1,100
194,"Dactylobatus_armatus","Dactylobatus armatus",38.7869284786277,99.0087432297459,0.01,0,4025,1,100
195,"Acroteriobatus_salalah","Acroteriobatus salalah",38.7799907774281,103.388024598322,0.01,0,4025,1,100
196,"Torpedo_tokionis","Torpedo tokionis",38.7536152618952,92.3249417253704,0.01,0,4025,1,100
197,"Oxynotus_caribbaeus","Oxynotus caribbaeus",38.7508149609359,101.03107031971,0.01,0,4025,1,100
198,"Sutorectus_tentaculatus","Sutorectus tentaculatus",38.7463961155201,94.9117323011082,0.01,0,4025,1,100
199,"Somniosus_longus","Somniosus longus",38.6853394009053,102.042487684873,0.01,0,4025,1,100
200,"Callorhinchus_capensis","Callorhinchus capensis",38.646719276993,100.516419916277,0.01,0,4025,1,100
201,"Centrophorus_westraliensis","Centrophorus westraliensis",38.5967292076459,96.949875097137,0.01,0,4025,1,100
202,"Etmopterus_robinsi","Etmopterus robinsi",38.5904902004199,100.099380024523,0.01,0,4025,1,100
203,"Figaro_striatus","Figaro striatus",38.5796552798042,98.7523204334939,0.01,0,4025,1,100
204,"Apristurus_investigatoris","Apristurus investigatoris",38.5706087300283,99.8043817067824,0.01,0,4025,1,100
205,"Rhinobatos_albomaculatus","Rhinobatos albomaculatus",38.561387176519,101.217184290511,0.01,0,4025,1,100
206,"Scymnodon_ringens","Scymnodon ringens",38.4548230631753,101.227368378284,0.01,0,4025,1,100
207,"Pristiophorus_cirratus","Pristiophorus cirratus",38.4110513098851,101.698434534808,0.01,0,4025,1,100
208,"Aptychotrema_timorensis","Aptychotrema timorensis",38.325043107902,98.6873279365967,0.01,0,4025,1,100
209,"Dactylobatus_clarkii","Dactylobatus clarkii",38.2187113008324,98.9729423695117,0.01,0,4025,1,100
210,"Rhinobatos_glaucostigma","Rhinobatos glaucostigma",38.1751187622184,100.864607980839,0.01,0,4025,1,100
211,"Rhinobatos_leucorhynchus","Rhinobatos leucorhynchus",38.1526212601282,102.75290755821,0.01,0,4025,1,100
212,"Mobula_eregoodootenkee","Mobula eregoodootenkee",38.134651828718,95.4959677264299,0.01,0,4025,1,100
213,"Hydrolagus_mitsukurii","Hydrolagus mitsukurii",38.0833612617977,102.546675489883,0.01,0,4025,1,100
214,"Cephaloscyllium_maculatum","Cephaloscyllium maculatum",38.0734613665865,100.076035413571,0.01,0,4025,1,100
215,"Parascyllium_sparsimaculatum","Parascyllium sparsimaculatum",37.965865490158,105.332624094646,0.01,0,4025,1,100
216,"Torpedo_bauchotae","Torpedo bauchotae",37.9309092509154,99.570786066242,0.01,0,4025,1,100
217,"Callorhinchus_milii","Callorhinchus milii",37.8932258009662,98.0734908022296,0.01,0,4025,1,100
218,"Rhinobatos_lentiginosus","Rhinobatos lentiginosus",37.8392899454402,104.017560339539,0.01,0,4025,1,100
219,"Glaucostegus_halavi","Glaucostegus halavi",37.8361592454131,97.9968839783148,0.01,0,4025,1,100
220,"Gymnura_japonica","Gymnura japonica",37.8171981301613,97.2575228559366,0.01,0,4025,1,100
221,"Mobula_rochebrunei","Mobula rochebrunei",37.7790809778017,100.686427464086,0.01,0,4025,1,100
222,"Odontaspis_ferox","Odontaspis ferox",37.7359342430292,98.1481849857252,0.01,0,4025,1,100
223,"Scyliorhinus_capensis","Scyliorhinus capensis",37.6969622555686,104.204348109654,0.01,0,4025,1,100
224,"Halaelurus_boesemani","Halaelurus boesemani",37.6056976941631,102.544800155704,0.01,0,4025,1,100
225,"Rhinobatos_irvinei","Rhinobatos irvinei",37.5769833939589,103.941008377956,0.01,0,4025,1,100
226,"Torpedo_suessii","Torpedo suessii",37.5457929744902,99.5894008700398,0.01,0,4025,1,100
227,"Squatina_argentina","Squatina argentina",37.5117909592738,99.3821895974215,0.01,0,4025,1,100
228,"Rhinobatos_productus","Rhinobatos productus",37.4895766339061,99.4027499616059,0.01,0,4025,1,100
229,"Dasyatis_dipterura","Dasyatis dipterura",37.4881131246698,98.9137332464951,0.01,0,4025,1,100
230,"Carcharhinus_signatus","Carcharhinus signatus",37.4408647872688,97.7170226258886,0.01,0,4025,1,100
231,"Asymbolus_funebris","Asymbolus funebris",37.4349823577537,102.74386179568,0.01,0,4025,1,100
232,"Mustelus_griseus","Mustelus griseus",37.4211385037413,95.0831917693493,0.01,0,4025,1,100
233,"Parmaturus_lanatus","Parmaturus lanatus",37.2922231072267,100.96920509034,0.01,0,4025,1,100
234,"Neoharriotta_pumila","Neoharriotta pumila",37.1793960043453,100.179626926696,0.01,0,4025,1,100
235,"Mustelus_mangalorensis","Mustelus mangalorensis",37.0513812356386,103.830624154033,0.01,0,4025,1,100
236,"Squatina_aculeata","Squatina aculeata",36.9164029472946,101.451120728462,0.01,0,4025,1,100
237,"Rhinochimaera_atlantica","Rhinochimaera atlantica",36.8220066214625,100.397286815067,0.01,0,4025,1,100
238,"Sphyrna_lewini","Sphyrna lewini",36.6977739540538,98.0588916234946,0.01,0,4025,1,100
239,"Paratrygon_aiereba","Paratrygon aiereba",36.674729253359,100.699461615419,0.01,0,4025,1,100
240,"Rhinoptera_bonasus","Rhinoptera bonasus",36.6729944673354,98.483911344309,0.01,0,4025,1,100
241,"Gymnura_australis","Gymnura australis",36.6502655709054,98.0938288137938,0.01,0,4025,1,100
242,"Hexanchus_griseus","Hexanchus griseus",36.6148956363764,113.568002453867,0.01,0,4025,1,100
243,"Okamejei_powelli","Okamejei powelli",36.5617991293845,106.16416949813,0.01,0,4025,1,100
244,"Narcine_ornata","Narcine ornata",36.481447668576,100.558125047425,0.01,0,4025,1,100
245,"Scylliogaleus_quecketti","Scylliogaleus quecketti",36.4756414496469,96.2438043832706,0.01,0,4025,1,100
246,"Etmopterus_lucifer","Etmopterus lucifer",36.3281853961948,104.635705650465,0.01,0,4025,1,100
247,"Etmopterus_bigelowi","Etmopterus bigelowi",36.2745841319254,97.0175464579503,0.01,0,4025,1,100
248,"Scyliorhinus_hesperius","Scyliorhinus hesperius",36.2337284030744,107.687435262314,0.01,0,4025,1,100
249,"Rhinoptera_steindachneri","Rhinoptera steindachneri",36.1776192228375,99.4546427880408,0.01,0,4025,1,100
250,"Torpedo_semipelagica","Torpedo semipelagica",36.0693896368402,102.366806793767,0.01,0,4025,1,100
251,"Squalus_megalops","Squalus megalops",36.0611901714558,99.5359654368242,0.01,0,4025,1,100
252,"Etmopterus_pusillus","Etmopterus pusillus",36.0542809768985,105.739022496702,0.01,0,4025,1,100
253,"Etmopterus_gracilispinis","Etmopterus gracilispinis",36.0418638848022,104.393443700776,0.01,0,4025,1,100
254,"Urobatis_halleri","Urobatis halleri",36.0344121781595,99.2584272489154,0.01,0,4025,1,100
